  2.499160E-02  1.447470E+01  1.008730E-01
  2.526570E-02  1.430920E+01  1.026520E-01
  2.553970E-02  1.442670E+01  1.016930E-01
  2.581370E-02  1.429230E+01  9.989490E-02
  2.608780E-02  1.425270E+01  9.992730E-02
  2.636180E-02  1.421980E+01  9.742180E-02
  2.663580E-02  1.410750E+01  9.943150E-02
  2.690990E-02  1.410520E+01  9.688270E-02
  2.718390E-02  1.408140E+01  9.640220E-02
  2.745790E-02  1.404620E+01  9.702880E-02
  2.773200E-02  1.402260E+01  9.395290E-02
  2.800600E-02  1.395310E+01  9.675110E-02
  2.828000E-02  1.395860E+01  9.337960E-02
  2.855400E-02  1.402840E+01  9.470770E-02
  2.882810E-02  1.390950E+01  9.407520E-02
  2.910210E-02  1.391470E+01  9.197210E-02
  2.937610E-02  1.391270E+01  9.340860E-02
  2.965020E-02  1.384020E+01  9.083050E-02
  2.992420E-02  1.386950E+01  9.153380E-02
  3.019820E-02  1.372440E+01  9.058150E-02
  3.047230E-02  1.377620E+01  9.023620E-02
  3.074630E-02  1.367410E+01  8.942200E-02
  3.102030E-02  1.357360E+01  8.823490E-02
  3.129440E-02  1.362720E+01  8.827770E-02
  3.156840E-02  1.371230E+01  8.859460E-02
  3.184240E-02  1.357790E+01  8.623750E-02
  3.211640E-02  1.354270E+01  8.694060E-02
  3.239050E-02  1.352910E+01  8.711790E-02
  3.266450E-02  1.343400E+01  8.609850E-02
  3.293850E-02  1.341130E+01  8.556280E-02
  3.321260E-02  1.343750E+01  8.542710E-02
  3.348660E-02  1.333020E+01  8.564600E-02
  3.376060E-02  1.332400E+01  8.588830E-02
  3.403470E-02  1.333670E+01  8.493310E-02
  3.430870E-02  1.323060E+01  8.351480E-02
  3.458270E-02  1.326880E+01  8.458120E-02
  3.485680E-02  1.325210E+01  8.458260E-02
  3.513080E-02  1.314240E+01  8.508540E-02
  3.540480E-02  1.316240E+01  8.314760E-02
  3.567880E-02  1.320660E+01  8.354170E-02
  3.595290E-02  1.309350E+01  8.284250E-02
  3.622690E-02  1.303380E+01  8.357000E-02
  3.650090E-02  1.305830E+01  8.323170E-02
  3.677500E-02  1.288470E+01  8.138580E-02
  3.704900E-02  1.301620E+01  8.222530E-02
  3.732300E-02  1.287100E+01  8.275160E-02
  3.759710E-02  1.285650E+01  8.108010E-02
  3.787110E-02  1.288310E+01  8.168300E-02
  3.814510E-02  1.290270E+01  8.164000E-02
  3.841920E-02  1.279670E+01  8.117000E-02
  3.869320E-02  1.276490E+01  8.126320E-02
  3.896720E-02  1.277030E+01  8.008870E-02
  3.924130E-02  1.271560E+01  8.094150E-02
  3.951530E-02  1.256940E+01  7.941800E-02
  3.978930E-02  1.272650E+01  8.068110E-02
  4.006330E-02  1.262340E+01  7.916670E-02
  4.033740E-02  1.260220E+01  7.963860E-02
  4.061140E-02  1.252260E+01  7.989130E-02
  4.088540E-02  1.251830E+01  7.890320E-02
  4.115950E-02  1.247360E+01  7.837760E-02
  4.143350E-02  1.248680E+01  7.837500E-02
  4.170750E-02  1.239750E+01  7.854660E-02
  4.198160E-02  1.232580E+01  7.881300E-02
  4.225560E-02  1.229080E+01  7.697150E-02
  4.252960E-02  1.232820E+01  7.841940E-02
  4.280370E-02  1.225450E+01  7.639480E-02
  4.307770E-02  1.216240E+01  7.738590E-02
  4.335170E-02  1.211320E+01  7.682300E-02
  4.362570E-02  1.211290E+01  7.601240E-02
  4.389980E-02  1.207740E+01  7.682690E-02
  4.417380E-02  1.197750E+01  7.570160E-02
  4.444780E-02  1.208730E+01  7.622830E-02
  4.472190E-02  1.200530E+01  7.493760E-02
  4.499590E-02  1.186970E+01  7.491390E-02
  4.526990E-02  1.196710E+01  7.563700E-02
  4.554400E-02  1.183340E+01  7.466060E-02
  4.581800E-02  1.185840E+01  7.491620E-02
  4.609200E-02  1.178360E+01  7.384880E-02
  4.636610E-02  1.160660E+01  7.381600E-02
  4.664010E-02  1.184970E+01  7.484590E-02
  4.691410E-02  1.164860E+01  7.294640E-02
  4.718810E-02  1.158000E+01  7.360520E-02
  4.746220E-02  1.166090E+01  7.388850E-02
  4.773620E-02  1.161280E+01  7.357170E-02
  4.801020E-02  1.151910E+01  7.228470E-02
  4.828430E-02  1.152790E+01  7.279030E-02
  4.855830E-02  1.168920E+01  7.462240E-02
  4.883230E-02  1.143170E+01  7.248770E-02
  4.910640E-02  1.151250E+01  7.300450E-02
  4.938040E-02  1.143050E+01  7.214110E-02
  4.965440E-02  1.127280E+01  7.104910E-02
  4.992850E-02  1.143910E+01  7.241720E-02
  5.020250E-02  1.120230E+01  7.100740E-02
  5.047650E-02  1.138350E+01  7.159090E-02
  5.075050E-02  1.137220E+01  7.173310E-02
  5.102460E-02  1.130970E+01  7.185480E-02
  5.129860E-02  1.124520E+01  7.163200E-02
  5.157260E-02  1.112630E+01  7.012220E-02
  5.184670E-02  1.126780E+01  7.144640E-02
  5.212070E-02  1.110250E+01  7.027820E-02
  5.239470E-02  1.117760E+01  7.096700E-02
  5.266880E-02  1.093100E+01  6.969610E-02
  5.294280E-02  1.120710E+01  7.062630E-02
  5.321680E-02  1.087620E+01  6.965710E-02
  5.349090E-02  1.093860E+01  6.915750E-02
  5.376490E-02  1.102480E+01  7.012980E-02
  5.403890E-02  1.093740E+01  6.956570E-02
  5.431290E-02  1.090070E+01  6.923320E-02
  5.458700E-02  1.085440E+01  6.940290E-02
  5.486100E-02  1.090960E+01  6.927130E-02
  5.513500E-02  1.073310E+01  6.855200E-02
  5.540910E-02  1.073750E+01  6.837080E-02
  5.568310E-02  1.083360E+01  6.917590E-02
  5.595710E-02  1.071930E+01  6.890380E-02
  5.623120E-02  1.056700E+01  6.687310E-02
  5.650520E-02  1.065810E+01  6.782980E-02
  5.677920E-02  1.048270E+01  6.707200E-02
  5.705330E-02  1.041320E+01  6.705540E-02
  5.732730E-02  1.049340E+01  6.714210E-02
  5.760130E-02  1.039320E+01  6.650650E-02
  5.787540E-02  1.042010E+01  6.636620E-02
  5.814940E-02  1.034730E+01  6.652330E-02
  5.842340E-02  1.027660E+01  6.551040E-02
  5.869740E-02  1.040980E+01  6.673180E-02
  5.897150E-02  1.032280E+01  6.610000E-02
  5.924550E-02  1.022870E+01  6.586660E-02
  5.951950E-02  1.027760E+01  6.663270E-02
  5.979360E-02  1.025370E+01  6.556590E-02
  6.006760E-02  1.017570E+01  6.530720E-02
  6.034160E-02  1.004330E+01  6.453610E-02
  6.061570E-02  1.005090E+01  6.470740E-02
  6.088970E-02  9.957430E+00  6.414120E-02
  6.116370E-02  9.940460E+00  6.437850E-02
  6.143780E-02  9.794560E+00  6.357570E-02
  6.171180E-02  9.870110E+00  6.416720E-02
  6.198580E-02  9.842450E+00  6.348540E-02
  6.225980E-02  9.735100E+00  6.350090E-02
  6.253390E-02  9.706500E+00  6.299260E-02
  6.280790E-02  9.781730E+00  6.394210E-02
  6.308190E-02  9.635400E+00  6.230990E-02
  6.335600E-02  9.597200E+00  6.206350E-02
  6.363000E-02  9.656970E+00  6.338480E-02
  6.390400E-02  9.398250E+00  6.152730E-02
  6.417810E-02  9.433920E+00  6.153090E-02
  6.445210E-02  9.520050E+00  6.178470E-02
  6.472610E-02  9.410530E+00  6.125620E-02
  6.500020E-02  9.251920E+00  6.122140E-02
  6.527420E-02  9.368950E+00  6.152400E-02
  6.554820E-02  9.304440E+00  6.067100E-02
  6.582220E-02  9.379390E+00  6.199680E-02
  6.609630E-02  9.116400E+00  5.977140E-02
  6.637030E-02  9.219450E+00  6.099960E-02
  6.664430E-02  9.229460E+00  6.030920E-02
  6.691840E-02  9.148160E+00  5.990440E-02
  6.719240E-02  9.167540E+00  6.015660E-02
  6.746640E-02  9.137770E+00  5.992300E-02
  6.774050E-02  9.012820E+00  5.973110E-02
  6.801450E-02  9.082720E+00  5.940810E-02
  6.828850E-02  8.992100E+00  5.983380E-02
  6.856260E-02  8.954470E+00  5.980160E-02
  6.883660E-02  8.886450E+00  5.889550E-02
  6.911060E-02  8.724730E+00  5.818190E-02
  6.938460E-02  8.733150E+00  5.827470E-02
  6.965870E-02  8.928910E+00  5.932120E-02
  6.993270E-02  8.544850E+00  5.712210E-02
  7.020670E-02  8.686570E+00  5.771800E-02
  7.048080E-02  8.529210E+00  5.717880E-02
  7.075480E-02  8.619030E+00  5.782810E-02
  7.102880E-02  8.504630E+00  5.712920E-02
  7.130290E-02  8.512840E+00  5.693180E-02
  7.157690E-02  8.533300E+00  5.711470E-02
  7.185090E-02  8.515610E+00  5.760980E-02
  7.212500E-02  8.572220E+00  5.774750E-02
  7.239900E-02  8.453110E+00  5.713270E-02
  7.267300E-02  8.394630E+00  5.681450E-02
  7.294710E-02  8.300190E+00  5.611470E-02
  7.322110E-02  8.180780E+00  5.541930E-02
  7.349510E-02  8.204340E+00  5.550190E-02
  7.376910E-02  8.162220E+00  5.549120E-02
  7.404320E-02  8.202430E+00  5.514360E-02
  7.431720E-02  8.084460E+00  5.490270E-02
  7.459120E-02  7.926010E+00  5.433280E-02
  7.486530E-02  8.081090E+00  5.486640E-02
  7.513930E-02  8.147050E+00  5.573230E-02
  7.541330E-02  7.867360E+00  5.378400E-02
  7.568740E-02  7.905530E+00  5.445850E-02
  7.596140E-02  7.907690E+00  5.429510E-02
  7.623540E-02  7.921990E+00  5.437960E-02
  7.650950E-02  8.018150E+00  5.485810E-02
  7.678350E-02  7.791640E+00  5.389930E-02
  7.705750E-02  7.821790E+00  5.401510E-02
  7.733150E-02  7.572970E+00  5.253700E-02
  7.760560E-02  7.706310E+00  5.354050E-02
  7.787960E-02  7.623440E+00  5.271100E-02
  7.815360E-02  7.527610E+00  5.252610E-02
  7.842770E-02  7.477680E+00  5.171590E-02
  7.870170E-02  7.563040E+00  5.280670E-02
  7.897570E-02  7.583140E+00  5.327710E-02
  7.924980E-02  7.425330E+00  5.220070E-02
  7.952380E-02  7.381170E+00  5.157120E-02
  7.979780E-02  7.502200E+00  5.227480E-02
  8.007190E-02  7.354750E+00  5.170110E-02
  8.034590E-02  7.291580E+00  5.180100E-02
  8.061990E-02  7.284370E+00  5.084680E-02
  8.089390E-02  7.304870E+00  5.179050E-02
  8.116800E-02  7.205840E+00  5.107620E-02
  8.144200E-02  7.176150E+00  5.124870E-02
  8.171600E-02  7.091100E+00  5.062500E-02
  8.199010E-02  7.055330E+00  5.066550E-02
  8.226410E-02  7.127190E+00  5.182930E-02
  8.253810E-02  7.035200E+00  5.119820E-02
  8.281220E-02  7.005250E+00  5.116110E-02
  8.308620E-02  6.864580E+00  5.045780E-02
  8.336020E-02  6.698870E+00  4.911240E-02
  8.363430E-02  6.893380E+00  5.097830E-02
  8.390830E-02  6.726260E+00  4.962160E-02
  8.418230E-02  6.786130E+00  5.036750E-02
  8.445630E-02  6.746290E+00  5.052600E-02
  8.473040E-02  6.682900E+00  4.991670E-02
  8.500440E-02  6.674730E+00  5.045930E-02
  8.527840E-02  6.663320E+00  4.952600E-02
  8.555250E-02  6.558860E+00  4.988590E-02
  8.582650E-02  6.533350E+00  4.977020E-02
  8.610050E-02  6.575270E+00  5.014010E-02
  8.637460E-02  6.415190E+00  4.898000E-02
  8.664860E-02  6.476530E+00  4.953830E-02
  8.692260E-02  6.338500E+00  4.917740E-02
  8.719670E-02  6.437940E+00  4.997370E-02
  8.747070E-02  6.383520E+00  4.931280E-02
  8.774470E-02  6.306630E+00  4.886490E-02
  8.801870E-02  6.257400E+00  4.890500E-02
  8.829280E-02  6.271850E+00  4.926400E-02
  8.856680E-02  6.189130E+00  4.845790E-02
  8.884080E-02  6.156900E+00  4.829340E-02
  8.911490E-02  6.119570E+00  4.855870E-02
  8.938890E-02  6.097570E+00  4.823660E-02
  8.966290E-02  6.069770E+00  4.858180E-02
  8.993700E-02  6.098870E+00  4.872610E-02
  9.021100E-02  6.011030E+00  4.792730E-02
  9.048500E-02  5.908210E+00  4.751030E-02
  9.075910E-02  5.914290E+00  4.801870E-02
  9.103310E-02  5.937520E+00  4.790490E-02
  9.130710E-02  5.882090E+00  4.789770E-02
  9.158120E-02  5.836250E+00  4.744490E-02
  9.185520E-02  5.839540E+00  4.727180E-02
  9.212920E-02  5.769380E+00  4.774910E-02
  9.240320E-02  5.673970E+00  4.675470E-02
  9.267730E-02  5.625610E+00  4.698810E-02
  9.295130E-02  5.712970E+00  4.764760E-02
  9.322530E-02  5.617950E+00  4.638900E-02
  9.349940E-02  5.592320E+00  4.680300E-02
  9.377340E-02  5.628110E+00  4.715010E-02
  9.404740E-02  5.560710E+00  4.703190E-02
  9.432150E-02  5.537210E+00  4.666650E-02
  9.459550E-02  5.505020E+00  4.629350E-02
  9.486950E-02  5.386840E+00  4.638790E-02
  9.514360E-02  5.561710E+00  4.689650E-02
  9.541760E-02  5.390710E+00  4.648120E-02
  9.569160E-02  5.459420E+00  4.694090E-02
  9.596560E-02  5.248280E+00  4.538850E-02
  9.623970E-02  5.216980E+00  4.567200E-02
  9.651370E-02  5.270690E+00  4.517390E-02
  9.678770E-02  5.329010E+00  4.604510E-02
  9.706180E-02  5.199460E+00  4.531910E-02
  9.733580E-02  5.215980E+00  4.590770E-02
  9.760980E-02  5.224630E+00  4.618200E-02
  9.788390E-02  5.153840E+00  4.530230E-02
  9.815790E-02  5.134980E+00  4.582910E-02
  9.843190E-02  5.092240E+00  4.502820E-02
  9.870600E-02  4.998680E+00  4.508280E-02
  9.898000E-02  5.040270E+00  4.510670E-02
  9.925400E-02  5.026400E+00  4.539600E-02
  9.952800E-02  4.928960E+00  4.454990E-02
  9.980210E-02  4.853850E+00  4.384830E-02
  1.000760E-01  4.795000E+00  4.404440E-02
  1.003500E-01  4.886190E+00  4.456510E-02
  1.006240E-01  4.955270E+00  4.533480E-02
  1.008980E-01  4.835590E+00  4.468790E-02
  1.011720E-01  4.843070E+00  4.459960E-02
  1.014460E-01  4.792840E+00  4.433050E-02
  1.017200E-01  4.848320E+00  4.449450E-02
  1.019940E-01  4.763140E+00  4.455290E-02
  1.022680E-01  4.621520E+00  4.375880E-02
  1.025420E-01  4.751360E+00  4.450180E-02
  1.028160E-01  4.559310E+00  4.402400E-02
  1.030900E-01  4.616330E+00  4.319660E-02
  1.033640E-01  4.573400E+00  4.387120E-02
  1.036390E-01  4.579790E+00  4.345400E-02
  1.039130E-01  4.377740E+00  4.255980E-02
  1.041870E-01  4.508230E+00  4.342730E-02
  1.044610E-01  4.482480E+00  4.303530E-02
  1.047350E-01  4.489520E+00  4.396450E-02
  1.050090E-01  4.390200E+00  4.251240E-02
  1.052830E-01  4.374310E+00  4.307000E-02
  1.055570E-01  4.357430E+00  4.262520E-02
  1.058310E-01  4.373210E+00  4.286010E-02
  1.061050E-01  4.306410E+00  4.270800E-02
  1.063790E-01  4.302320E+00  4.229480E-02
  1.066530E-01  4.245940E+00  4.243820E-02
  1.069270E-01  4.253620E+00  4.206160E-02
  1.072010E-01  4.235920E+00  4.207930E-02
  1.074750E-01  4.136530E+00  4.201630E-02
  1.077490E-01  4.054410E+00  4.154250E-02
  1.080230E-01  4.107130E+00  4.195570E-02
  1.082970E-01  4.074820E+00  4.160940E-02
  1.085710E-01  3.998050E+00  4.115280E-02
  1.088450E-01  4.022070E+00  4.196110E-02
  1.091190E-01  4.088130E+00  4.171910E-02
  1.093930E-01  3.924430E+00  4.118510E-02
  1.096670E-01  3.967210E+00  4.084750E-02
  1.099410E-01  4.004870E+00  4.161100E-02
  1.102150E-01  3.906570E+00  4.123020E-02
  1.104890E-01  3.944530E+00  4.113310E-02
  1.107630E-01  3.855320E+00  4.073210E-02
  1.110370E-01  3.869470E+00  4.068700E-02
  1.113110E-01  3.738540E+00  4.032870E-02
  1.115850E-01  3.683780E+00  4.016690E-02
  1.118590E-01  3.758340E+00  4.015970E-02
  1.121330E-01  3.789750E+00  4.100160E-02
  1.124070E-01  3.755450E+00  4.023050E-02
  1.126820E-01  3.776570E+00  4.108240E-02
  1.129560E-01  3.649510E+00  4.012900E-02
  1.132300E-01  3.660530E+00  3.984170E-02
  1.135040E-01  3.657620E+00  4.043070E-02
  1.137780E-01  3.616530E+00  4.036140E-02
  1.140520E-01  3.550500E+00  3.958530E-02
  1.143260E-01  3.521000E+00  3.932360E-02
  1.146000E-01  3.562350E+00  3.968340E-02
  1.148740E-01  3.483220E+00  3.993550E-02
  1.151480E-01  3.466070E+00  3.974730E-02
  1.154220E-01  3.483770E+00  3.922040E-02
  1.156960E-01  3.419180E+00  3.932730E-02
  1.159700E-01  3.355200E+00  3.917360E-02
  1.162440E-01  3.400370E+00  3.932610E-02
  1.165180E-01  3.393310E+00  3.938210E-02
  1.167920E-01  3.339450E+00  3.858110E-02
  1.170660E-01  3.313860E+00  3.920490E-02
  1.173400E-01  3.324780E+00  3.900770E-02
  1.176140E-01  3.254970E+00  3.855750E-02
  1.178880E-01  3.357480E+00  3.897390E-02
  1.181620E-01  3.152050E+00  3.780530E-02
  1.184360E-01  3.244050E+00  3.918650E-02
  1.187100E-01  3.252680E+00  3.891860E-02
  1.189840E-01  3.210940E+00  3.855950E-02
  1.192580E-01  3.167340E+00  3.826720E-02
  1.195320E-01  3.129940E+00  3.764930E-02
  1.198060E-01  3.106990E+00  3.848560E-02
  1.200800E-01  3.089440E+00  3.778800E-02
  1.203540E-01  3.105330E+00  3.811360E-02
  1.206280E-01  3.051960E+00  3.792020E-02
  1.209020E-01  3.045260E+00  3.752650E-02
  1.211760E-01  2.924840E+00  3.721090E-02
  1.214510E-01  3.009860E+00  3.756100E-02
  1.217250E-01  3.024120E+00  3.804280E-02
  1.219990E-01  2.992180E+00  3.771020E-02
  1.222730E-01  2.965290E+00  3.747020E-02
  1.225470E-01  2.924840E+00  3.753930E-02
  1.228210E-01  2.893600E+00  3.694010E-02
  1.230950E-01  2.927230E+00  3.955270E-02
  1.233690E-01  2.905240E+00  4.047310E-02
  1.236430E-01  2.841100E+00  4.043680E-02
  1.241910E-01  2.858560E+00  4.211830E-02
  1.244650E-01  2.859990E+00  4.245280E-02
  1.247390E-01  2.852710E+00  4.409260E-02
  1.250130E-01  2.908730E+00  4.536090E-02
  1.252870E-01  2.849170E+00  4.504600E-02
  1.255610E-01  2.722480E+00  4.534390E-02
  1.258350E-01  2.746990E+00  4.525160E-02
  1.261090E-01  2.696780E+00  4.500410E-02
  1.263830E-01  2.704630E+00  4.702080E-02
  1.266570E-01  2.705690E+00  4.295320E-02
  1.269310E-01  2.700710E+00  4.162650E-02
  1.272050E-01  2.689030E+00  4.106990E-02
  1.274790E-01  2.595150E+00  3.952350E-02
  1.277530E-01  2.585930E+00  3.871270E-02
  1.280270E-01  2.616480E+00  3.889490E-02
  1.283010E-01  2.501410E+00  3.789340E-02
  1.285750E-01  2.535760E+00  3.742730E-02
  1.288490E-01  2.554640E+00  3.766230E-02
  1.291230E-01  2.420070E+00  3.732140E-02
  1.293970E-01  2.488340E+00  3.707070E-02
  1.296710E-01  2.455980E+00  3.735200E-02
  1.299450E-01  2.488400E+00  3.703590E-02
  1.302200E-01  2.378400E+00  3.636150E-02
  1.304940E-01  2.407840E+00  3.643330E-02
  1.307680E-01  2.350520E+00  3.589360E-02
  1.310420E-01  2.391680E+00  3.610260E-02
  1.313160E-01  2.353930E+00  3.592970E-02
  1.315900E-01  2.307280E+00  3.563970E-02
  1.318640E-01  2.361990E+00  3.559680E-02
  1.321380E-01  2.308910E+00  3.566280E-02
  1.324120E-01  2.248770E+00  3.520200E-02
  1.326860E-01  2.300500E+00  3.567730E-02
  1.329600E-01  2.299620E+00  3.575800E-02
  1.332340E-01  2.186500E+00  3.524760E-02
  1.335080E-01  2.232540E+00  3.530640E-02
  1.337820E-01  2.163200E+00  3.506720E-02
  1.340560E-01  2.216770E+00  3.563940E-02
  1.343300E-01  2.237880E+00  3.518570E-02
  1.346040E-01  2.123640E+00  3.516120E-02
  1.348780E-01  2.114660E+00  3.508270E-02
  1.351520E-01  2.149910E+00  3.551100E-02
  1.354260E-01  2.029640E+00  3.437160E-02
  1.357000E-01  2.096310E+00  3.467890E-02
  1.359740E-01  2.068030E+00  3.461010E-02
  1.362480E-01  2.110780E+00  3.493310E-02
  1.365220E-01  2.022950E+00  3.453960E-02
  1.367960E-01  2.020540E+00  3.473480E-02
  1.370700E-01  2.003920E+00  3.397800E-02
  1.373440E-01  2.007070E+00  3.437050E-02
  1.376180E-01  1.997870E+00  3.436730E-02
  1.378920E-01  2.023320E+00  3.451690E-02
  1.381660E-01  1.859270E+00  3.383980E-02
  1.384400E-01  1.947430E+00  3.405510E-02
  1.387140E-01  1.931340E+00  3.426260E-02
  1.389880E-01  1.929400E+00  3.438430E-02
  1.392630E-01  1.899610E+00  3.404040E-02
  1.395370E-01  1.956700E+00  3.381530E-02
  1.398110E-01  1.854640E+00  3.353240E-02
  1.400850E-01  1.909190E+00  3.431420E-02
  1.403590E-01  1.858780E+00  3.361610E-02
  1.406330E-01  1.861010E+00  3.378720E-02
  1.409070E-01  1.776110E+00  3.312010E-02
  1.411810E-01  1.814500E+00  3.334750E-02
  1.414550E-01  1.807520E+00  3.339020E-02
  1.417290E-01  1.833990E+00  3.403970E-02
  1.420030E-01  1.797000E+00  3.294380E-02
  1.422770E-01  1.742130E+00  3.315650E-02
  1.425510E-01  1.753240E+00  3.320780E-02
  1.428250E-01  1.729180E+00  3.310010E-02
  1.430990E-01  1.711830E+00  3.285130E-02
  1.433730E-01  1.740570E+00  3.329020E-02
  1.436470E-01  1.723460E+00  3.286270E-02
  1.439210E-01  1.680560E+00  3.345670E-02
  1.441950E-01  1.646840E+00  3.285990E-02
  1.444690E-01  1.637710E+00  3.292200E-02
  1.447430E-01  1.616270E+00  3.182360E-02
  1.450170E-01  1.619840E+00  3.241800E-02
  1.452910E-01  1.621680E+00  3.271910E-02
  1.455650E-01  1.611150E+00  3.298780E-02
  1.458390E-01  1.595790E+00  3.228540E-02
  1.461130E-01  1.573380E+00  3.227130E-02
  1.463870E-01  1.577950E+00  3.303330E-02
  1.466610E-01  1.530280E+00  3.226180E-02
  1.469350E-01  1.560540E+00  3.253680E-02
  1.472090E-01  1.531090E+00  3.271090E-02
  1.474830E-01  1.578260E+00  3.229130E-02
  1.477570E-01  1.520270E+00  3.232790E-02
  1.480320E-01  1.479060E+00  3.191890E-02
  1.483060E-01  1.503550E+00  3.183570E-02
  1.485800E-01  1.502870E+00  3.164780E-02
  1.488540E-01  1.436570E+00  3.175890E-02
  1.491280E-01  1.478870E+00  3.175550E-02
  1.494020E-01  1.442030E+00  3.136270E-02
  1.496760E-01  1.392200E+00  3.149780E-02
  1.499500E-01  1.511870E+00  3.168940E-02
  1.502240E-01  1.461470E+00  3.148330E-02
  1.504980E-01  1.411090E+00  3.070560E-02
  1.507720E-01  1.402260E+00  3.134140E-02
  1.510460E-01  1.382940E+00  3.097810E-02
  1.513200E-01  1.419550E+00  3.115840E-02
  1.515940E-01  1.396860E+00  3.127930E-02
  1.518680E-01  1.315660E+00  3.064270E-02
  1.521420E-01  1.327450E+00  3.098270E-02
  1.524160E-01  1.368100E+00  3.108700E-02
  1.526900E-01  1.338190E+00  3.098020E-02
  1.529640E-01  1.325750E+00  3.070230E-02
  1.532380E-01  1.334200E+00  3.079960E-02
  1.535120E-01  1.347830E+00  3.156700E-02
  1.537860E-01  1.287650E+00  3.117150E-02
  1.540600E-01  1.281720E+00  3.083920E-02
  1.543340E-01  1.259730E+00  3.071590E-02
  1.546080E-01  1.244700E+00  3.073860E-02
  1.548820E-01  1.268030E+00  3.059720E-02
  1.551560E-01  1.220230E+00  3.071710E-02
  1.554300E-01  1.226910E+00  3.057920E-02
  1.557040E-01  1.238930E+00  3.094790E-02
  1.559780E-01  1.204190E+00  3.041780E-02
  1.562520E-01  1.166880E+00  3.009070E-02
  1.565260E-01  1.202250E+00  3.038360E-02
  1.568010E-01  1.181040E+00  3.058290E-02
  1.570750E-01  1.183430E+00  3.058830E-02
  1.573490E-01  1.206180E+00  3.031970E-02
  1.576230E-01  1.169220E+00  3.091580E-02
  1.578970E-01  1.102300E+00  2.973990E-02
  1.581710E-01  1.150780E+00  3.025570E-02
  1.584450E-01  1.103160E+00  3.039790E-02
  1.587190E-01  1.064330E+00  2.982790E-02
  1.589930E-01  1.079910E+00  2.980900E-02
  1.592670E-01  1.091840E+00  3.001860E-02
  1.595410E-01  1.069770E+00  2.952490E-02
  1.598150E-01  1.026140E+00  2.923650E-02
  1.600890E-01  1.053720E+00  2.941250E-02
  1.603630E-01  1.091010E+00  3.040850E-02
  1.606370E-01  1.055600E+00  3.000430E-02
  1.609110E-01  1.023730E+00  2.948820E-02
  1.611850E-01  1.022550E+00  2.985240E-02
  1.614590E-01  1.048630E+00  2.991900E-02
  1.617330E-01  1.077180E+00  2.970560E-02
  1.620070E-01  1.008910E+00  2.969680E-02
