# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.34500003 43286.78906250  2246.58447266
0.34600002 43393.72265625  3162.10083008
0.34700000 43500.85546875  3406.11694336
0.34800002 43608.36718750  2967.76757812
0.34900001 43717.18750000  2295.15234375
0.35000002 43825.34375000  2538.14501953
0.35100001 43933.73437500  2319.70117188
0.35200003 44040.85546875  3264.74877930
0.35300002 44147.60937500  2578.66186523
0.35400000 44253.05078125  2592.12255859
0.35500002 44357.84375000  2605.57983398
0.35600001 44460.80078125  2618.96362305
0.35700002 44561.73046875  3589.44750977
0.35800001 44661.49218750  2886.02563477
0.35900003 44758.69531250  2900.36376953
0.36000001 44853.89453125  2914.60620117
0.36100003 44945.76171875  2928.66601562
0.36200002 45036.16406250  2452.21923828
0.36300001 45122.87109375  2956.45043945
0.36400002 45205.78515625  2970.02026367
0.36500001 45285.63281250  2734.79931641
0.36600003 45362.60546875  3745.81738281
0.36700001 45435.03906250  3009.61718750
0.36800003 45504.99218750  3526.18212891
0.36900002 45571.17187500  3035.04028320
0.37000000 45631.53125000  3047.27368164
0.37100002 45687.61718750  2804.30615234
0.37200001 45740.75000000  3326.95361328
0.37300003 45788.52734375  3339.35742188
0.37400001 45832.57031250  3609.31494141
0.37500003 45871.85937500  3622.04223633
0.37600002 45905.60937500  3634.34716797
0.37700000 45934.90625000  2864.96020508
0.37800002 45959.74609375  4441.77978516
0.37900001 45979.31640625  2882.90332031
0.38000003 45994.08984375  3154.27490234
0.38100001 46003.50781250  3163.20141602
0.38200003 46007.31640625  3436.05664062
0.38300002 46006.29687500  2914.95898438
0.38400000 46000.83203125  3719.16723633
0.38500002 45989.16406250  4260.43652344
0.38600001 45973.85546875  3469.41699219
0.38700002 45951.57812500  3744.13476562
0.38800001 45924.56640625  3751.57788086
0.38900003 45892.42968750  2953.17797852
0.39000002 45855.82812500  2689.44433594
0.39100003 45813.79296875  3502.00659180
0.39200002 45767.13281250  3237.56713867
0.39300001 45714.30468750  3782.40161133
0.39400002 45658.31250000  2975.78076172
0.39500001 45595.50781250  3250.04785156
0.39600003 45528.26171875  2711.20825195
0.39700001 45456.82812500  3256.52734375
0.39800003 45380.59765625  3259.23486328
0.39900002 45299.52734375  3533.36328125
0.40000001 45214.32421875  3263.57006836
0.40100002 45123.53906250  3537.23437500
0.40200001 45029.88671875  2994.26245117
0.40300003 44930.96875000  3267.38037109
0.40400001 44828.22265625  3267.97753906
0.40500003 44721.65625000  2723.54907227
0.40600002 44611.71484375  3812.96337891
0.40700001 44496.80078125  4084.80639648
0.40800002 44378.69531250  3811.68627930
0.40900001 44257.07421875  5171.43945312
0.41000003 44133.07812500  3264.96533203
0.41100001 44004.61328125  3263.38232422
0.41200003 43873.18359375  3261.53271484
0.41300002 43739.35546875  3259.45678711
0.41400003 43602.50781250  3528.53320312
0.41500002 43463.02343750  2983.30200195
0.41600001 43319.96484375  2709.66381836
0.41700003 43175.86328125  3519.26489258
0.41800001 43030.02734375  3515.76855469
0.41900003 42880.01562500  4052.16186523
0.42000002 42729.71875000  2968.21997070
0.42100003 42577.13281250  2964.64599609
0.42200002 42423.71875000  2691.78515625
0.42300001 42267.83984375  4032.35205078
0.42400002 42110.92968750  2953.02905273
0.42500001 41953.32421875  3216.98095703
0.42600003 41794.21093750  4283.07080078
0.42700002 41634.84765625  3207.54882812
0.42800003 41474.41015625  2668.87841797
0.42900002 41313.86718750  2931.21899414
0.43000001 41152.84765625  3724.74438477
0.43100002 40990.98437500  3453.08081055
0.43200001 40829.60546875  3447.44775391
0.43300003 40668.42968750  3441.76953125
0.43400002 40507.33984375  3700.34570312
0.43500003 40346.00000000  3166.35424805
0.43600002 40187.64062500  2634.30004883
0.43700001 40027.28515625  2892.77197266
0.43800002 39868.45703125  2887.87182617
0.43900001 39711.04296875  3145.11474609
0.44000003 39554.53515625  2878.18603516
0.44100001 39399.34375000  3395.82958984
0.44200003 39246.06640625  2607.90136719
0.44300002 39093.31640625  3124.33789062
0.44400004 38942.90234375  3379.27050781
0.44500002 38792.65234375  3892.84277344
0.44600001 38645.21875000  3109.39428711
0.44700003 38500.71093750  3880.87182617
0.44800001 38357.01562500  2583.34497070
0.44900003 38216.01171875  3095.49707031
0.45000002 38077.75390625  3863.94018555
0.45100003 37940.64843750  3086.85131836
0.45200002 37806.74609375  4110.34960938
0.45300001 37675.23437500  3848.52514648
0.45400003 37546.45312500  3843.81835938
0.45500001 37420.10937500  4351.21044922
0.45600003 37296.65625000  4090.69750977
0.45700002 37176.16406250  3320.20336914
0.45800003 37058.59765625  2806.63305664
0.45900002 36943.48828125  3058.92089844
0.46000001 36833.10546875  3311.11206055
0.46100003 36723.40234375  3562.90478516
0.46200001 36618.51171875  2797.47119141
0.46300003 36515.81640625  3049.80126953
0.46400002 36417.38671875  3556.15795898
0.46500003 36321.47656250  2538.87133789
0.46600002 36229.37890625  3045.44165039
0.46700001 36139.70703125  3044.40893555
0.46800002 36054.79296875  4058.32763672
0.46900001 35971.70703125  3296.80712891
0.47000003 35892.79296875  2789.40869141
0.47100002 35817.27343750  3043.03564453
0.47200003 35745.20312500  3804.18359375
0.47300002 35676.78906250  3043.94384766
0.47400004 35610.90625000  3044.73266602
0.47500002 35549.19531250  3045.85522461
0.47600001 35491.33984375  4316.98925781
0.47700003 35435.33984375  3556.99951172
0.47800002 35383.94140625  4067.73803711
0.47900003 35335.96484375  2798.60864258
0.48000002 35290.66406250  4583.19873047
0.48100004 35249.91406250  3058.28271484
0.48200002 35210.35937500  3316.28784180
0.48300001 35175.07812500  3319.82397461
0.48400003 35143.74609375  3068.04931641
0.48500001 35114.56640625  3327.80761719
0.48600003 35089.79687500  3588.63378906
0.48700002 35067.10546875  2823.60351562
0.48800004 35047.00390625  4113.11669922
0.48900002 35030.69921875  3862.13476562
0.49000001 35017.05078125  4126.40917969
0.49100003 35006.77343750  2583.50000000
0.49200001 34998.91015625  3364.62036133
0.49300003 34994.10156250  2593.06298828
0.49400002 34991.89062500  2857.96289062
0.49500003 34991.81640625  2603.39135742
0.49600002 34995.34375000  3652.46411133
0.49700001 35000.71484375  2614.55346680
0.49800003 35008.94531250  3406.54565430
0.49900001 35019.16796875  3677.01269531
0.50000000 35031.93359375  4738.76953125
