# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.15100001 471850.96875000 13985.66308594
0.15200001 458721.18750000 12633.18261719
0.15300001 445913.65625000 15450.90917969
0.15400001 433410.96875000 16122.88964844
0.15500000 421220.75000000 10842.22265625
0.15600000 409329.43750000 11567.65039062
0.15700001 397740.37500000 13197.02636719
0.15800001 386435.25000000 9216.48144531
0.15900001 375423.62500000 9911.18457031
0.16000001 364687.75000000 10568.65136719
0.16100001 354238.59375000 11190.39843750
0.16200000 344055.12500000 10935.79199219
0.16300000 334139.31250000 9041.80957031
0.16400000 324487.53125000 8031.06640625
0.16500001 315091.78125000 10984.09960938
0.16600001 305950.50000000 7664.06054688
0.16700001 297053.40625000 15720.06738281
0.16800001 288401.09375000 10966.45214844
0.16900001 279988.56250000 9281.62207031
0.17000000 271807.09375000 8366.22265625
0.17100000 263856.68750000 8849.75390625
0.17200001 256127.15625000 8640.45019531
0.17300001 248619.89062500 9733.46875000
0.17400001 241329.82812500 6334.90820312
0.17500001 234247.81250000 8039.38525391
0.17600001 227371.78125000 7847.73779297
0.17700000 220699.79687500 7071.22167969
0.17800000 214224.31250000 6327.11523438
0.17900001 207941.29687500 7860.18115234
0.18000001 201849.78125000 6028.24414062
0.18100001 195945.15625000 8023.95458984
0.18200001 190217.81250000 5221.47949219
0.18300001 184668.65625000 6625.91162109
0.18400002 179293.06250000 8458.15136719
0.18500000 174087.07812500 7771.24707031
0.18600000 169044.67187500 5215.87353516
0.18700001 164164.84375000 6018.28320312
0.18800001 159441.21875000 4520.15869141
0.18900001 154875.65625000 4855.35205078
0.19000001 150454.34375000 5172.62060547
0.19100001 146185.60937500 6315.21875000
0.19200000 142057.06250000 6168.82812500
0.19300000 138069.62500000 4419.60888672
0.19400001 134217.64062500 3925.86621094
0.19500001 130498.28125000 3836.64965820
0.19600001 126908.32812500 4875.18359375
0.19700001 123445.56250000 4032.96679688
0.19800001 120105.27343750 3585.14257812
0.19900002 116886.69531250 4207.92138672
0.20000000 113781.98437500 3773.57958984
0.20100001 110792.70312500 3692.72094727
0.20200001 107913.55468750 3943.16137695
0.20300001 105142.86718750 3860.84619141
0.20400001 102476.86718750 3466.28027344
0.20500001 99911.88281250  3087.27734375
0.20600002 97445.64062500  4538.53125000
0.20700002 95076.04687500  5042.83398438
0.20800000 92800.32812500  3782.07739258
0.20900001 90617.82031250  2854.46142578
0.21000001 88520.56250000  3922.34619141
0.21100001 86510.28125000  3026.12988281
0.21200001 84581.72656250  3242.86352539
0.21300001 82734.08593750  3718.07006836
0.21400002 80965.77343750  3394.49023438
0.21500000 79274.33593750  2825.33740234
0.21600001 77654.26562500  3538.70507812
0.21700001 76105.19531250  3235.23193359
0.21800001 74625.46093750  2941.73583984
0.21900001 73210.62500000  2657.54589844
0.22000001 71861.58593750  2382.21166992
0.22100002 70575.60156250  2820.20117188
0.22200002 69349.58593750  2783.69262695
0.22300000 68179.64062500  2290.83593750
0.22400001 67065.98437500  3168.86791992
0.22500001 66009.24218750  2685.25610352
0.22600001 65000.79296875  2655.93261719
0.22700001 64045.12109375  2628.41186523
0.22800002 63137.67578125  2385.65722656
0.22900002 62274.56640625  2363.32006836
0.23000000 61458.32031250  2768.39013672
0.23100001 60684.12109375  2745.34960938
0.23200001 59950.47265625  2304.79589844
0.23300001 59257.31640625  3327.89111328
0.23400001 58602.78515625  2272.32299805
0.23500001 57981.98046875  2052.56225586
0.23600002 57397.58203125  2448.58105469
0.23700002 56846.27734375  3450.00073242
0.23800001 56327.41796875  2827.07324219
0.23900001 55837.21093750  3015.20947266
0.24000001 55376.89843750  2202.06250000
0.24100001 54945.23828125  2393.41479492
0.24200001 54539.26562500  2385.54760742
0.24300002 54157.92187500  2775.05200195
0.24400002 53800.49609375  2965.75244141
0.24500000 53465.12890625  2170.14965820
0.24600001 53152.01171875  2363.13842773
0.24700001 52858.52343750  2162.97094727
0.24800001 52584.45703125  2160.43261719
0.24900001 52327.89843750  2354.75561523
0.25000000 52088.35156250  2157.23901367
0.25100002 51864.33203125  3136.75512695
0.25200000 51657.37109375  2352.47680664
0.25300002 51462.46875000  2941.08032227
0.25400001 51282.10546875  2157.69458008
0.25500003 51112.80859375  2159.00512695
0.25600001 50956.33203125  2946.55004883
0.25700000 50809.02343750  2359.57104492
0.25800002 50672.70312500  2559.22509766
0.25900000 50545.83203125  2168.41625977
0.26000002 50427.39843750  2369.07934570
0.26100001 50314.99609375  1977.37939453
0.26200002 50212.00390625  2377.03637695
0.26300001 50113.42187500  2182.94067383
0.26400000 50021.68359375  2386.03417969
0.26500002 49935.19921875  3187.86328125
0.26600000 49853.60156250  1996.63671875
0.26700002 49777.46875000  2001.05444336
0.26800001 49704.31250000  2005.56909180
0.26900002 49633.67968750  2010.16418457
0.27000001 49567.41406250  2417.89843750
0.27100003 49502.62109375  2423.64868164
0.27200001 49442.26171875  3036.99121094
0.27300000 49381.66015625  2029.58630371
0.27400002 49321.20312500  2848.29956055
0.27500001 49265.23828125  2039.58093262
0.27600002 49207.44140625  2862.39721680
0.27700001 49151.84765625  2049.63208008
0.27800003 49096.02734375  2260.13574219
0.27900001 49040.96484375  2471.66479492
0.28000000 48985.35546875  2477.67919922
0.28100002 48929.39843750  2483.65649414
0.28200001 48873.44140625  2697.08081055
0.28300002 48817.34765625  3119.42871094
0.28400001 48759.59765625  2709.81469727
0.28500003 48702.25781250  2507.19238281
0.28600001 48643.10546875  2303.49438477
0.28700000 48582.77734375  2098.77587891
0.28800002 48522.09765625  2313.77636719
0.28900000 48460.09375000  3372.82250977
0.29000002 48396.89453125  2323.77709961
0.29100001 48332.79687500  2116.97656250
0.29200003 48267.40234375  2333.48779297
0.29300001 48201.14453125  2763.37182617
0.29400000 48132.21875000  2129.85058594
0.29500002 48063.52343750  2560.82470703
0.29600000 47992.89453125  2779.50854492
0.29700002 47920.58593750  2142.05029297
0.29800001 47848.11328125  2360.58666992
0.29900002 47774.52343750  2149.85375977
0.30000001 47699.33984375  2368.98779297
0.30100003 47623.17968750  2804.52929688
0.30200002 47545.46484375  2809.22387695
0.30300000 47467.78125000  3679.70239258
0.30400002 47388.83593750  3252.05908203
0.30500001 47308.78515625  2388.62060547
0.30600002 47227.89453125  2827.29809570
0.30700001 47147.06250000  2178.19433594
0.30800003 47064.53125000  2835.87353516
0.30900002 46982.62890625  2403.16162109
0.31000000 46899.38671875  3938.14160156
0.31100002 46815.93359375  2848.28149414
0.31200001 46731.92187500  2194.06372070
0.31300002 46648.11328125  2197.12622070
0.31400001 46564.14062500  2640.18676758
0.31500003 46479.41406250  2423.43676758
0.31600001 46394.93359375  2206.07910156
0.31700000 46311.04687500  2429.94067383
0.31800002 46225.74609375  2211.90209961
0.31900001 46142.76171875  2436.33789062
0.32000002 46058.53906250  3326.57812500
0.32100001 45974.64843750  3774.97851562
0.32200003 45891.98046875  3335.19995117
0.32300001 45808.51171875  4007.32885742
0.32400000 45726.36718750  2229.16040039
0.32500002 45643.89843750  2678.38403320
0.32600001 45562.23046875  2234.82739258
0.32700002 45480.98046875  3580.26293945
0.32800001 45401.48437500  2464.61962891
0.32900003 45321.36718750  2467.74853516
0.33000001 45242.71093750  2920.19091797
0.33100003 45163.36328125  3148.79003906
0.33200002 45086.60156250  3152.90625000
0.33300000 45009.56640625  2705.97509766
0.33400002 44933.62109375  2935.28906250
0.33500001 44857.91796875  2939.09082031
0.33600003 44783.18359375  2942.92724609
0.33700001 44708.44921875  2266.71850586
0.33800003 44635.54687500  3177.60473633
0.33900002 44562.50390625  2499.95654297
0.34000000 44490.35156250  3185.95410156
0.34100002 44418.78515625  2962.28906250
0.34200001 44348.62109375  3194.43115234
0.34300002 44278.28125000  2284.75952148
0.34400001 44209.69531250  2516.63696289
0.34500003 44141.13281250  2290.92504883
0.34600002 44073.37500000  3211.62695312
0.34700000 44005.30468750  3445.61547852
0.34800002 43937.76953125  2990.18505859
0.34900001 43871.48828125  2303.25317383
0.35000002 43804.97265625  2536.96508789
0.35100001 43739.67968750  2309.45507812
0.35200003 43673.18359375  3237.49340820
0.35300002 43607.67578125  2547.12451172
0.35400000 43541.79687500  2550.46069336
0.35500002 43476.87500000  2553.83178711
0.35600001 43411.45703125  2557.15185547
0.35700002 43346.00781250  3491.52124023
0.35800001 43280.81250000  2796.80615234
0.35900003 43215.33593750  2800.35400391
0.36000001 43149.89453125  2803.88037109
0.36100003 43083.52734375  2807.32299805
0.36200002 43018.22265625  2342.34228516
0.36300001 42951.42187500  2814.17724609
0.36400002 42883.72265625  2817.46069336
0.36500001 42815.57421875  2585.63256836
0.36600003 42747.81640625  3529.90112305
0.36700001 42678.52734375  2827.02563477
0.36800003 42609.49609375  3301.81005859
0.36900002 42540.18750000  2833.17651367
0.37000000 42467.84765625  2836.00292969
0.37100002 42395.28515625  2602.22265625
0.37200001 42322.42968750  3078.32202148
0.37300003 42248.14843750  3081.15771484
0.37400001 42173.45312500  3321.15966797
0.37500003 42097.76171875  3324.03955078
0.37600002 42020.20703125  3326.73999023
0.37700000 41941.16015625  2615.87011719
0.37800002 41861.87500000  4045.74121094
0.37900001 41780.98437500  2619.66772461
0.38000003 41698.69140625  2859.69653320
0.38100001 41615.08203125  2861.45312500
0.38200003 41529.92968750  3101.66308594
0.38300002 41443.19140625  2625.84082031
0.38400000 41355.87890625  3343.62280273
0.38500002 41265.82421875  3822.86621094
0.38600001 41176.16796875  3107.35961914
0.38700002 41083.22656250  3347.46142578
0.38800001 40989.23828125  3348.41088867
0.38900003 40893.85546875  2631.51977539
0.39000002 40797.41406250  2392.76831055
0.39100003 40699.46484375  3111.06738281
0.39200002 40600.37109375  2872.07031250
0.39300001 40498.31250000  3350.83032227
0.39400002 40396.85937500  2632.86547852
0.39500001 40292.71484375  2872.06469727
0.39600003 40187.20703125  2393.14843750
0.39700001 40080.56250000  2871.37158203
0.39800003 39972.92187500  2870.85546875
0.39900002 39863.41406250  3109.34643555
0.40000001 39753.17187500  2869.38403320
0.40100002 39640.60546875  3107.42724609
0.40200001 39528.46875000  2628.44555664
0.40300003 39414.14062500  2866.19653320
0.40400001 39298.80859375  2864.88330078
0.40500003 39182.71484375  2386.22753906
0.40600002 39066.36718750  3339.00244141
0.40700001 38947.90234375  3575.41748047
0.40800002 38829.15234375  3335.03613281
0.40900001 38709.71484375  4523.23046875
0.41000003 38590.38281250  2854.91674805
0.41100001 38469.47656250  2852.89648438
0.41200003 38347.92578125  2850.78491211
0.41300002 38227.00390625  2848.67651367
0.41400003 38105.28125000  3083.67016602
0.41500002 37983.50390625  2607.18774414
0.41600001 37860.67578125  2368.18530273
0.41700003 37738.87109375  3076.09545898
0.41800001 37617.30078125  3073.52172852
0.41900003 37494.27343750  3543.20898438
0.42000002 37373.13281250  2596.12475586
0.42100003 37251.84375000  2593.84619141
0.42200002 37131.55468750  2355.99731445
0.42300001 37010.73437500  3530.82421875
0.42400002 36890.91796875  2586.97583008
0.42500001 36772.10546875  2819.68505859
0.42600003 36653.99218750  3756.30126953
0.42700002 36537.20312500  2814.82617188
0.42800003 36421.30468750  2343.71118164
0.42900002 36306.71484375  2575.96142578
0.43000001 36193.34765625  3275.85986328
0.43100002 36080.71484375  3039.43969727
0.43200001 35970.09375000  3037.13500977
0.43300003 35861.02343750  3034.91870117
0.43400002 35753.78906250  3266.10864258
0.43500003 35647.65234375  2797.62792969
0.43600002 35545.43359375  2330.00317383
0.43700001 35442.97265625  2561.46362305
0.43800002 35342.92187500  2560.06469727
0.43900001 35245.73828125  2791.46264648
0.44000003 35150.81250000  2557.74902344
0.44100001 35057.96875000  3021.64648438
0.44200003 34967.78515625  2323.60937500
0.44300002 34879.71093750  2787.58666992
0.44400004 34794.70312500  3019.31054688
0.44500002 34711.05468750  3483.25439453
0.44600001 34630.93750000  2786.40527344
0.44700003 34554.27734375  3483.07128906
0.44800001 34479.63671875  2322.20361328
0.44900003 34408.68359375  2787.10351562
0.45000002 34340.76953125  3484.72973633
0.45100003 34274.65234375  2788.58593750
0.45200002 34212.45312500  3719.57812500
0.45300001 34153.46875000  3488.77685547
0.45400003 34097.39062500  3490.72045898
0.45500001 34044.57812500  3958.70361328
0.45600003 33994.95312500  3728.56665039
0.45700002 33948.84765625  3031.97167969
0.45800003 33905.91406250  2567.86450195
0.45900002 33865.87500000  2804.09448242
0.46000001 33830.67187500  3041.20825195
0.46100003 33796.69531250  3278.95556641
0.46200001 33767.78906250  2579.69042969
0.46300003 33741.31250000  2818.07470703
0.46400002 33718.76953125  3292.63793945
0.46500003 33699.42187500  2355.58984375
0.46600002 33683.42187500  2831.42846680
0.46700001 33669.91796875  2836.35400391
0.46800002 33661.45312500  3788.93334961
0.46900001 33654.72265625  3084.45532227
0.47000003 33652.01562500  2615.26660156
0.47100002 33652.73828125  2859.13671875
0.47200003 33656.48437500  3581.89160156
0.47300002 33663.72656250  2872.18920898
0.47400004 33673.07421875  2879.04809570
0.47500002 33686.76953125  2886.28247070
0.47600001 33703.66015625  4099.54492188
0.47700003 33722.08203125  3385.02270508
0.47800002 33744.35156250  3879.25073242
0.47900003 33770.23437500  2674.60278320
0.48000002 33797.71875000  4389.31005859
0.48100004 33829.32031250  2935.03198242
0.48200002 33861.94921875  3189.28784180
0.48300001 33897.85937500  3199.28002930
0.48400003 33937.20312500  2962.71801758
0.48500001 33978.25390625  3220.11914062
0.48600003 34022.51171875  3479.48242188
0.48700002 34068.44140625  2743.19091797
0.48800004 34116.33984375  4003.89404297
0.48900002 34166.65625000  3766.87402344
0.49000001 34219.35937500  4032.40942383
0.49100003 34274.30859375  2529.44409180
0.49200001 34330.93359375  3300.40429688
0.49300003 34389.64843750  2548.27319336
0.49400002 34449.95312500  2813.69995117
0.49500003 34511.50000000  2567.65576172
0.49600002 34575.51562500  3608.64672852
0.49700001 34640.15625000  2587.61962891
0.49800003 34707.12500000  3377.17700195
0.49900001 34774.71093750  3651.34472656
0.50000000 34844.13671875  4713.36621094
