# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.14600001 546494.81250000 19280.33789062
0.14700000 531781.62500000 12986.10742188
0.14800000 517408.96875000 18502.54492188
0.14900000 503375.34375000 14723.72949219
0.15000001 489675.65625000 13309.38476562
0.15100001 476314.00000000 14117.94726562
0.15200001 463275.43750000 12758.60644531
0.15300001 450557.31250000 15611.81250000
0.15400001 438154.43750000 16299.34667969
0.15500000 426063.87500000 10966.88378906
0.15600000 414277.84375000 11707.49218750
0.15700001 402793.78125000 13364.69824219
0.15800001 391604.75000000 9339.77343750
0.15900001 380710.43750000 10050.75585938
0.16000001 370095.18750000 10725.35937500
0.16100001 359770.03125000 11365.13574219
0.16200000 349713.37500000 11115.63964844
0.16300000 339927.00000000 9198.42480469
0.16400000 330412.37500000 8177.70654297
0.16500001 321153.25000000 11195.40234375
0.16600001 312154.68750000 7819.47509766
0.16700001 303406.31250000 16056.26269531
0.16800001 294900.65625000 11213.59863281
0.16900001 286640.53125000 9502.13476562
0.17000000 278615.03125000 8575.77050781
0.17100000 270822.68750000 9083.39355469
0.17200001 263255.09375000 8880.91113281
0.17300001 255912.32812500 10018.96777344
0.17400001 248787.87500000 6530.68212891
0.17500001 241876.07812500 8301.18750000
0.17600001 235171.07812500 8116.93017578
0.17700000 228672.98437500 7326.68261719
0.17800000 222369.81250000 6567.69238281
0.17900001 216266.17187500 8174.86132812
0.18000001 210352.65625000 6282.18212891
0.18100001 204627.39062500 8379.49218750
0.18200001 199079.84375000 5464.74218750
0.18300001 193712.12500000 6950.39160156
0.18400002 188516.46875000 8893.26562500
0.18500000 183493.40625000 8191.14599609
0.18600000 178632.18750000 5511.69628906
0.18700001 173934.78125000 6376.44921875
0.18800001 169392.21875000 4802.26953125
0.18900001 165006.59375000 5172.95703125
0.19000001 160764.60937500 5527.08740234
0.19100001 156673.78125000 6768.30810547
0.19200000 152721.03125000 6631.91064453
0.19300000 148909.92187500 4766.60693359
0.19400001 145230.67187500 4247.99707031
0.19500001 141681.78125000 4165.44433594
0.19600001 138261.01562500 5311.29736328
0.19700001 134963.90625000 4409.27099609
0.19800001 131788.35937500 3933.88281250
0.19900002 128729.03906250 4634.24560547
0.20000000 125781.56250000 4171.54541016
0.20100001 122946.51562500 4097.80761719
0.20200001 120216.85156250 4392.72412109
0.20300001 117592.09375000 4317.98193359
0.20400001 115067.71875000 3892.16577148
0.20500001 112641.25781250 3480.61499023
0.20600002 110307.77343750 5137.58496094
0.20700002 108067.62500000 5731.90722656
0.20800000 105915.84375000 4316.60009766
0.20900001 103853.65625000 3271.39038086
0.21000001 101869.80468750 4513.85107422
0.21100001 99969.16406250  3496.92163086
0.21200001 98145.42968750  3762.89599609
0.21300001 96396.31250000  4332.05078125
0.21400002 94721.25000000  3971.18872070
0.21500000 93117.23437500  3318.69824219
0.21600001 91579.03125000  4173.25634766
0.21700001 90107.81250000  3830.48315430
0.21800001 88698.28906250  3496.48681641
0.21900001 87348.91406250  3170.76586914
0.22000001 86057.90625000  2852.81982422
0.22100002 84825.54687500  3389.62915039
0.22200002 83647.07812500  3357.59399414
0.22300000 82518.89062500  2772.63476562
0.22400001 81440.63281250  3848.07006836
0.22500001 80412.17187500  3271.16723633
0.22600001 79428.07031250  3245.43115234
0.22700001 78489.89843750  3221.22558594
0.22800002 77593.18750000  2931.85888672
0.22900002 76737.03906250  2912.17089844
0.23000000 75919.72656250  3419.80419922
0.23100001 75140.24218750  3399.34472656
0.23200001 74394.06250000  2860.07983398
0.23300001 73683.67187500  4138.07519531
0.23400001 73005.39062500  2830.78417969
0.23500001 72355.43750000  2561.38256836
0.23600002 71737.34375000  3060.31518555
0.23700002 71145.64843750  4317.82958984
0.23800001 70581.35937500  3542.47851562
0.23900001 70041.39062500  3782.23510742
0.24000001 69524.70312500  2764.64990234
0.24100001 69032.43750000  3007.05322266
0.24200001 68560.28906250  2998.82714844
0.24300002 68107.67187500  3489.83740234
0.24400002 67674.35156250  3730.54882812
0.24500000 67258.78906250  2730.03417969
0.24600001 66860.11718750  2972.60083008
0.24700001 66476.77343750  2720.22973633
0.24800001 66108.51562500  2716.06860352
0.24900001 65752.67187500  2958.87036133
0.25000000 65410.89453125  2708.99218750
0.25100002 65079.36328125  3936.00024414
0.25200000 64761.09375000  2949.22021484
0.25300002 64451.73828125  3683.41723633
0.25400001 64152.71875000  2699.22583008
0.25500003 63860.68359375  2697.47558594
0.25600001 63577.50000000  3676.36914062
0.25700000 63300.80468750  2939.68945312
0.25800002 63031.42968750  3183.40258789
0.25900000 62767.48828125  2692.72534180
0.26000002 62508.93750000  2936.67016602
0.26100001 62254.24218750  2446.59179688
0.26200002 62004.82031250  2935.30834961
0.26300001 61757.12890625  2690.14062500
0.26400000 61513.65625000  2934.20141602
0.26500002 61273.29687500  3911.68750000
0.26600000 61033.98046875  2444.41088867
0.26700002 60797.51171875  2444.06005859
0.26800001 60562.79687500  2443.70898438
0.26900002 60327.16015625  2443.25024414
0.27000001 60093.94140625  2931.38256836
0.27100003 59859.37109375  2930.71508789
0.27200001 59627.66796875  3662.62963867
0.27300000 59393.03125000  2441.05371094
0.27400002 59156.67187500  3416.29809570
0.27500001 58922.88281250  2439.40747070
0.27600002 58685.23828125  3413.72070312
0.27700001 58448.22265625  2437.29101562
0.27800003 58208.96484375  2679.64990234
0.27900001 57968.09765625  2921.59228516
0.28000000 57726.31640625  2919.79711914
0.28100002 57482.04687500  2917.78881836
0.28200001 57236.08593750  3158.57348633
0.28300002 56988.64843750  3641.57495117
0.28400001 56738.25781250  3153.22875977
0.28500003 56486.32421875  2907.91625977
0.28600001 56231.75390625  2662.85473633
0.28700000 55974.96875000  2418.11865234
0.28800002 55716.41015625  2656.83715820
0.28900000 55455.76171875  3859.72119141
0.29000002 55192.26171875  2650.05664062
0.29100001 54927.67968750  2405.83251953
0.29200003 54660.58984375  2642.56640625
0.29300001 54391.27734375  3118.25195312
0.29400000 54119.44921875  2394.78564453
0.29500002 53846.75000000  2868.95507812
0.29600000 53571.37500000  3102.58618164
0.29700002 53293.60937500  2382.22460938
0.29800001 53015.31640625  2615.51074219
0.29900002 52735.50390625  2373.09790039
0.30000001 52453.75000000  2605.11547852
0.30100003 52171.10937500  3072.35693359
0.30200002 51886.25000000  3065.69921875
0.30300000 51601.67578125  4000.16186523
0.30400002 51315.44140625  3521.52246094
0.30500001 51028.00781250  2576.40405273
0.30600002 50740.35546875  3037.57153320
0.30700001 50452.86718750  2330.92260742
0.30800003 50164.02343750  3022.63354492
0.30900002 49875.94140625  2551.15454102
0.31000000 49586.98046875  4163.81884766
0.31100002 49298.83203125  2999.34106445
0.31200001 49010.80859375  2301.05761719
0.31300002 48723.33984375  2294.86938477
0.31400001 48436.92187500  2746.37353516
0.31500003 48150.40234375  2510.56225586
0.31600001 47865.54687500  2276.00683594
0.31700000 47582.22265625  2496.63916016
0.31800002 47299.32031250  2263.27270508
0.31900001 47019.26171875  2482.61694336
0.32000002 46740.31250000  3375.81933594
0.32100001 46463.01953125  3815.07861328
0.32200003 46188.52734375  3356.75146484
0.32300001 45915.00781250  4016.64501953
0.32400000 45644.46484375  2225.16772461
0.32500002 45376.35546875  2662.68457031
0.32600001 45110.72265625  2212.68090820
0.32700002 44847.95312500  3530.43115234
0.32800001 44589.11328125  2420.52001953
0.32900003 44332.01171875  2413.87817383
0.33000001 44079.18359375  2845.09106445
0.33100003 43828.07421875  3055.69360352
0.33200002 43582.51953125  3047.72583008
0.33300000 43339.52734375  2605.57250977
0.33400002 43100.58984375  2815.54614258
0.33500001 42865.16406250  2808.52563477
0.33600003 42633.60546875  2801.66748047
0.33700001 42405.37109375  2149.95239258
0.33800003 42182.70312500  3002.98681641
0.33900002 41963.14453125  2354.13256836
0.34000000 41747.51171875  2989.53930664
0.34100002 41536.31640625  2770.05712891
0.34200001 41331.39062500  2977.10009766
0.34300002 41128.20703125  2122.21557617
0.34400001 40931.36328125  2330.01782227
0.34500003 40738.67578125  2114.33740234
0.34600002 40551.00390625  2954.95190430
0.34700000 40366.96484375  3160.73339844
0.34800002 40187.68750000  2734.97314453
0.34900001 40013.11718750  2100.68872070
0.35000002 39843.11328125  2307.51416016
0.35100001 39678.41796875  2095.02050781
0.35200003 39517.06640625  2929.40039062
0.35300002 39361.08203125  2299.08081055
0.35400000 39209.56250000  2296.70019531
0.35500002 39062.42968750  2294.52734375
0.35600001 38919.88671875  2292.57592773
0.35700002 38782.02734375  3123.89257812
0.35800001 38648.51953125  2497.46728516
0.35900003 38519.57421875  2496.06860352
0.36000001 38395.38281250  2494.93212891
0.36100003 38275.37890625  2494.02392578
0.36200002 38159.87500000  2077.80541992
0.36300001 38047.92187500  2492.89990234
0.36400002 37939.95703125  2492.65527344
0.36500001 37835.77734375  2284.90258789
0.36600003 37736.96484375  3116.13012695
0.36700001 37640.53515625  2493.30908203
0.36800003 37549.36328125  2909.70043945
0.36900002 37462.43359375  2494.99829102
0.37000000 37377.09375000  2496.04223633
0.37100002 37295.61328125  2289.20483398
0.37200001 37218.94921875  2707.12036133
0.37300003 37144.51953125  2708.94995117
0.37400001 37074.44531250  2919.61254883
0.37500003 37007.76171875  2922.13305664
0.37600002 36943.54687500  2924.82080078
0.37700000 36882.08984375  2300.33593750
0.37800002 36824.44531250  3558.89868164
0.37900001 36769.76171875  2305.46411133
0.38000003 36717.16796875  2518.06347656
0.38100001 36667.50000000  2521.25732422
0.38200003 36620.05468750  2734.96899414
0.38300002 36575.41796875  2317.41870117
0.38400000 36533.84375000  2953.76123047
0.38500002 36493.32421875  3380.74169922
0.38600001 36456.80468750  2751.21289062
0.38700002 36420.63281250  2967.55346680
0.38800001 36387.26562500  2972.47583008
0.38900003 36355.54296875  2339.47924805
0.39000002 36326.76953125  2130.56518555
0.39100003 36299.45703125  2774.73071289
0.39200002 36274.05078125  2566.02636719
0.39300001 36249.68359375  2999.29882812
0.39400002 36228.36328125  2361.18383789
0.39500001 36207.64062500  2580.88061523
0.39600003 36188.00000000  2154.99560547
0.39700001 36170.51562500  2591.25585938
0.39800003 36154.60937500  2596.62426758
0.39900002 36139.73828125  2818.89965820
0.40000001 36127.10156250  2607.65429688
0.40100002 36114.12109375  2830.98608398
0.40200001 36103.96875000  2400.73339844
0.40300003 36093.90625000  2624.74902344
0.40400001 36085.47656250  2630.63134766
0.40500003 36078.47656250  2197.17944336
0.40600002 36073.39843750  3083.19360352
0.40700001 36068.05468750  3311.04736328
0.40800002 36064.46484375  3097.57714844
0.40900001 36061.75000000  4213.81542969
0.41000003 36060.68750000  2667.76977539
0.41100001 36060.48437500  2674.24560547
0.41200003 36060.85156250  2680.76391602
0.41300002 36062.98828125  2687.41406250
0.41400003 36066.38281250  2918.67236328
0.41500002 36070.62500000  2475.88793945
0.41600001 36074.81250000  2256.47949219
0.41700003 36081.88281250  2941.03442383
0.41800001 36090.00781250  2948.73413086
0.41900003 36097.44921875  3411.20922852
0.42000002 36107.70312500  2508.22167969
0.42100003 36118.59375000  2514.93798828
0.42200002 36131.50781250  2292.54418945
0.42300001 36144.39843750  3448.17578125
0.42400002 36158.89062500  2535.64233398
0.42500001 36174.70312500  2773.87622070
0.42600003 36191.41406250  3708.89648438
0.42700002 36210.02734375  2789.62060547
0.42800003 36229.68359375  2331.38037109
0.42900002 36250.98046875  2572.00708008
0.43000001 36273.31250000  3283.09765625
0.43100002 36296.40234375  3057.60913086
0.43200001 36321.55859375  3066.81079102
0.43300003 36348.00781250  3076.13208008
0.43400002 36375.98828125  3322.94653320
0.43500003 36405.10156250  2857.07250977
0.43600002 36437.12500000  2388.45361328
0.43700001 36468.66015625  2635.59008789
0.43800002 36501.83593750  2644.01074219
0.43900001 36537.17578125  2893.74438477
0.44000003 36573.98828125  2661.30639648
0.44100001 36612.28125000  3155.61254883
0.44200003 36652.55078125  2435.56225586
0.44300002 36693.53515625  2932.54736328
0.44400004 36736.67187500  3187.82495117
0.44500002 36779.93359375  3690.86645508
0.44600001 36825.90234375  2963.01220703
0.44700003 36873.45703125  3716.84472656
0.44800001 36922.08203125  2486.70239258
0.44900003 36972.48046875  2994.77124023
0.45000002 37024.68359375  3757.07983398
0.45100003 37077.29296875  3016.60888672
0.45200002 37132.20703125  4037.01367188
0.45300001 37188.35937500  3798.79101562
0.45400003 37245.82031250  3813.04101562
0.45500001 37304.45703125  4337.76220703
0.45600003 37364.55078125  4098.14404297
0.45700002 37425.97656250  3342.51416016
0.45800003 37488.63671875  2839.20214844
0.45900002 37552.08593750  3109.31274414
0.46000001 37618.34765625  3381.70141602
0.46100003 37683.80859375  3656.08325195
0.46200001 37751.83203125  2884.05126953
0.46300003 37819.42578125  3158.67871094
0.46400002 37888.98437500  3699.85937500
0.46500003 37959.40625000  2653.36279297
0.46600002 38030.68750000  3196.85961914
0.46700001 38102.14453125  3209.72460938
0.46800002 38175.77343750  4297.06542969
0.46900001 38248.59375000  3505.48364258
0.47000003 38322.48046875  2978.23168945
0.47100002 38397.56250000  3262.25708008
0.47200003 38473.07421875  4094.49731445
0.47300002 38548.77734375  3288.98193359
0.47400004 38624.72656250  3302.41430664
0.47500002 38701.12890625  3315.91284180
0.47600001 38778.46484375  4716.81884766
0.47700003 38854.61718750  3900.22680664
0.47800002 38931.72265625  4475.59082031
0.47900003 39009.27734375  3089.53491211
0.48000002 39085.79296875  5076.07226562
0.48100004 39163.87109375  3397.85766602
0.48200002 39239.58593750  3695.78051758
0.48300001 39315.71875000  3710.61767578
0.48400003 39392.32421875  3438.95019531
0.48500001 39468.05468750  3740.38769531
0.48600003 39543.76171875  4044.14086914
0.48700002 39619.07421875  3190.12792969
0.48800004 39692.62109375  4658.32617188
0.48900002 39766.16015625  4384.21923828
0.49000001 39839.19140625  4694.65039062
0.49100003 39911.73437500  2945.48608398
0.49200001 39982.78906250  3843.74560547
0.49300003 40053.64843750  2967.97558594
0.49400002 40122.85546875  3277.03442383
0.49500003 40191.25000000  2990.22924805
0.49600002 40259.29687500  4201.86279297
0.49700001 40325.15625000  3012.28930664
0.49800003 40390.50781250  3930.19848633
0.49900001 40454.30468750  4247.70214844
0.50000000 40517.42968750  5480.79248047
