# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.09300000 1858552.12500000 31446.70312500
0.09400000 1820993.62500000 31138.99218750
0.09500001 1783835.87500000 38530.85546875
0.09600000 1747068.50000000 35587.78515625
0.09700000 1710703.00000000 32691.53515625
0.09800000 1674749.12500000 24870.02539062
0.09900001 1639214.00000000 39341.14062500
0.10000000 1604101.87500000 26732.35742188
0.10100000 1569425.75000000 36018.32031250
0.10200001 1535194.00000000 42693.74609375
0.10300001 1501388.75000000 32790.33203125
0.10400000 1468042.87500000 25433.84375000
0.10500000 1435160.50000000 27382.86328125
0.10600001 1402717.12500000 36021.77734375
0.10700001 1370746.50000000 35529.75390625
0.10800000 1339248.37500000 26276.05468750
0.10900000 1308215.25000000 28061.21875000
0.11000001 1277660.37500000 27654.96093750
0.11100001 1247577.62500000 20959.30664062
0.11200000 1217970.00000000 24773.50976562
0.11300001 1188850.87500000 22362.28515625
0.11400001 1160204.25000000 26017.58203125
0.11500000 1132051.50000000 21667.46679688
0.11600000 1104382.50000000 23258.29687500
0.11700001 1077188.25000000 20972.85546875
0.11800001 1050478.12500000 20626.13867188
0.11900000 1024258.37500000 20280.31640625
0.12000000 998514.50000000 21747.64648438
0.12100001 973263.87500000 19591.80273438
0.12200001 948482.18750000 24499.29687500
0.12300000 924182.25000000 27503.66406250
0.12400001 900364.25000000 21946.37890625
0.12500000 877018.25000000 21548.33789062
0.12600000 854151.37500000 22780.21679688
0.12700000 831749.81250000 17566.55664062
0.12800001 809818.00000000 18803.97460938
0.12900001 788348.50000000 15372.79687500
0.13000001 767343.43750000 19601.78906250
0.13100001 746798.31250000 16265.26855469
0.13200000 726704.43750000 18847.08007812
0.13300000 707060.87500000 18475.50000000
0.13400000 687861.81250000 13929.20214844
0.13500001 669106.06250000 20474.64648438
0.13600001 650787.50000000 20060.52539062
0.13700001 632898.06250000 15721.18847656
0.13800001 615439.56250000 12831.91601562
0.13900001 598403.37500000 23876.29687500
0.14000000 581781.68750000 14765.61914062
0.14100000 565571.31250000 14456.00292969
0.14200000 549767.75000000 18868.02929688
0.14300001 534366.62500000 13850.78320312
0.14400001 519358.75000000 12425.65917969
0.14500001 504740.03125000 12159.18847656
0.14600001 490506.87500000 17305.08398438
0.14700000 476650.56250000 11639.80664062
0.14800000 463161.84375000 16562.66796875
0.14900000 450042.53125000 13163.74414062
0.15000001 437280.34375000 11885.28027344
0.15100001 424871.56250000 12593.19335938
0.15200001 412808.59375000 11368.74902344
0.15300001 401087.71875000 13897.69042969
0.15400001 389695.53125000 14496.67480469
0.15500000 378635.53125000 9746.07910156
0.15600000 367894.75000000 10396.70605469
0.15700001 357470.71875000 11860.87890625
0.15800001 347350.90625000 8284.31933594
0.15900001 337534.65625000 8910.91503906
0.16000001 328013.50000000 9505.83203125
0.16100001 318784.28125000 10070.39648438
0.16200000 309831.50000000 9847.99414062
0.16300000 301159.68750000 8149.38134766
0.16400000 292758.03125000 7245.76123047
0.16500001 284618.31250000 9921.79492188
0.16600001 276736.68750000 6932.25439453
0.16700001 269106.90625000 14241.13867188
0.16800001 261718.09375000 9951.83105469
0.16900001 254571.48437500 8439.04589844
0.17000000 247657.71875000 7622.90478516
0.17100000 240972.09375000 8082.20410156
0.17200001 234503.98437500 7910.99218750
0.17300001 228252.75000000 8936.09570312
0.17400001 222212.39062500 5833.07568359
0.17500001 216373.28125000 7425.93164062
0.17600001 210730.96875000 7273.37988281
0.17700000 205282.51562500 6577.25195312
0.17800000 200020.01562500 5907.59130859
0.17900001 194941.14062500 7368.77539062
0.18000001 190036.59375000 5675.44287109
0.18100001 185305.34375000 7588.25439453
0.18200001 180736.42187500 4961.21484375
0.18300001 176330.14062500 6326.72607422
0.18400002 172079.09375000 8117.83203125
0.18500000 167980.12500000 7498.63281250
0.18600000 164025.25000000 5060.99902344
0.18700001 160213.14062500 5873.41406250
0.18800001 156536.76562500 4437.81738281
0.18900001 152995.85937500 4796.42041016
0.19000001 149577.62500000 5142.47900391
0.19100001 146289.54687500 6319.70898438
0.19200000 143115.40625000 6214.78662109
0.19300000 140061.43750000 4483.36669922
0.19400001 137114.93750000 4010.61206055
0.19500001 134278.29687500 3947.78198242
0.19600001 131544.92187500 5053.29833984
0.19700001 128912.02343750 4211.55615234
0.19800001 126375.17187500 3772.29907227
0.19900002 123932.12500000 4461.55664062
0.20000000 121577.00000000 4032.10131836
0.20100001 119310.25000000 3976.61083984
0.20200001 117125.34375000 4279.76025391
0.20300001 115021.25000000 4223.58056641
0.20400001 112994.47656250 3822.03833008
0.20500001 111041.63281250 3431.18676758
0.20600002 109158.56250000 5084.06054688
0.20700002 107345.21875000 5693.59082031
0.20800000 105596.82812500 4303.59863281
0.20900001 103915.10156250 3273.32568359
0.21000001 102290.14843750 4532.47656250
0.21100001 100725.91406250 3523.39257812
0.21200001 99216.49218750  3803.96044922
0.21300001 97760.25000000  4393.34570312
0.21400002 96357.04687500  4039.76953125
0.21500000 95003.79687500  3385.93530273
0.21600001 93697.67187500  4269.80322266
0.21700001 92436.92187500  3929.49365234
0.21800001 91219.54687500  3595.87475586
0.21900001 90043.50781250  3268.57958984
0.22000001 88908.31250000  2947.31079102
0.22100002 87813.23437500  3509.01708984
0.22200002 86754.46093750  3482.32421875
0.22300000 85730.30468750  2880.53833008
0.22400001 84739.76562500  4003.95410156
0.22500001 83784.61718750  3408.35839844
0.22600001 82857.90625000  3385.57421875
0.22700001 81963.29687500  3363.77392578
0.22800002 81096.31250000  3064.22436523
0.22900002 80257.19531250  3045.76074219
0.23000000 79444.57031250  3578.58081055
0.23100001 78658.37500000  3558.50488281
0.23200001 77894.31250000  2994.64697266
0.23300001 77155.42187500  4333.04882812
0.23400001 76439.42968750  2963.93896484
0.23500001 75741.96875000  2681.26586914
0.23600002 75068.27343750  3202.41284180
0.23700002 74413.74218750  4516.17041016
0.23800001 73778.20312500  3702.92797852
0.23900001 73160.78125000  3950.68237305
0.24000001 72560.64843750  2885.37426758
0.24100001 71978.70312500  3135.39257812
0.24200001 71413.70312500  3123.63549805
0.24300002 70863.53906250  3631.04809570
0.24400002 70328.43750000  3876.85546875
0.24500000 69808.01562500  2833.50732422
0.24600001 69302.00000000  3081.16699219
0.24700001 68809.99218750  2815.70507812
0.24800001 68331.03906250  2807.38085938
0.24900001 67863.98437500  3053.87939453
0.25000000 67409.89843750  2791.78100586
0.25100002 66967.00000000  4050.16455078
0.25200000 66537.50000000  3030.11791992
0.25300002 66117.33593750  3778.60595703
0.25400001 65709.19531250  2764.71459961
0.25500003 65310.62500000  2758.72119141
0.25600001 64923.33984375  3754.19238281
0.25700000 64543.82421875  2997.41528320
0.25800002 64175.31250000  3241.17431641
0.25900000 63815.87500000  2737.70117188
0.26000002 63465.61718750  2981.61499023
0.26100001 63122.65625000  2480.72045898
0.26200002 62790.39453125  2972.49755859
0.26300001 62463.46093750  2720.90844727
0.26400000 62146.41015625  2964.38378906
0.26500002 61836.26953125  3947.62768555
0.26600000 61533.65625000  2464.42285156
0.26700002 61239.19531250  2461.81591797
0.26800001 60951.80078125  2459.40527344
0.26900002 60670.01953125  2457.13598633
0.27000001 60396.03515625  2946.11865234
0.27100003 60127.53906250  2943.84472656
0.27200001 59867.57421875  3677.36596680
0.27300000 59611.92578125  2450.05004883
0.27400002 59360.40625000  3428.06372070
0.27500001 59117.78125000  2447.47631836
0.27600002 58877.92968750  3424.92944336
0.27700001 58645.65625000  2445.52392578
0.27800003 58417.02734375  2689.22802734
0.27900001 58194.42968750  2932.99951172
0.28000000 57976.35546875  2932.44409180
0.28100002 57762.07421875  2932.00317383
0.28200001 57553.36328125  3176.08251953
0.28300002 57349.19140625  3664.61352539
0.28400001 57148.19531250  3176.01098633
0.28500003 56952.47656250  2931.91381836
0.28600001 56759.02734375  2687.82397461
0.28700000 56569.61328125  2443.80737305
0.28800002 56384.09765625  2688.67578125
0.28900000 56202.25000000  3911.67675781
0.29000002 56022.69140625  2689.92968750
0.29100001 55847.36328125  2446.11450195
0.29200003 55674.55468750  2691.58666992
0.29300001 55504.49609375  3182.07299805
0.29400000 55335.87109375  2448.61230469
0.29500002 55171.14062500  2939.51855469
0.29600000 55007.85546875  3185.78002930
0.29700002 54846.13671875  2451.62255859
0.29800001 54687.50781250  2698.00830078
0.29900002 54530.35546875  2453.86621094
0.30000001 54374.66015625  2700.51757812
0.30100003 54220.92187500  3193.07031250
0.30200002 54067.64843750  3194.58715820
0.30300000 53916.53515625  4179.60986328
0.30400002 53767.01953125  3689.76196289
0.30500001 53616.96875000  2707.12084961
0.30600002 53467.78515625  3200.84912109
0.30700001 53320.73828125  2463.41821289
0.30800003 53173.45703125  3203.96704102
0.30900002 53026.98437500  2712.33032227
0.31000000 52880.09375000  4440.34130859
0.31100002 52733.88671875  3208.32983398
0.31200001 52587.58593750  2468.98730469
0.31300002 52441.50390625  2469.99511719
0.31400001 52295.70703125  2965.16674805
0.31500003 52148.82031250  2719.03979492
0.31600001 52002.18750000  2472.70410156
0.31700000 51855.10546875  2720.83740234
0.31800002 51706.80468750  2474.17065430
0.31900001 51559.91796875  2722.36376953
0.32000002 51410.73437500  3713.14062500
0.32100001 51260.89453125  4209.03222656
0.32200003 51111.15625000  3714.50366211
0.32300001 50959.52734375  4457.93945312
0.32400000 50807.37500000  2476.85961914
0.32500002 50654.04687500  2972.37963867
0.32600001 50499.48046875  2476.99951172
0.32700002 50344.12109375  3963.08935547
0.32800001 50188.00000000  2724.45556641
0.32900003 50029.86718750  2724.12646484
0.33000001 49871.67968750  3218.96777344
0.33100003 49710.31250000  3465.80322266
0.33200002 49549.91015625  3465.02539062
0.33300000 49386.75781250  2969.13183594
0.33400002 49223.10937500  3215.49975586
0.33500001 49057.12109375  3214.22265625
0.33600003 48890.60156250  3212.84619141
0.33700001 48722.15625000  2470.21337891
0.33800003 48552.92578125  3456.48315430
0.33900002 48381.85156250  2714.22192383
0.34000000 48209.21875000  3452.26220703
0.34100002 48035.47656250  3203.48608398
0.34200001 47861.51171875  3447.46484375
0.34300002 47684.90234375  2460.54101562
0.34400001 47508.14843750  2704.40136719
0.34500003 47329.79296875  2456.41650391
0.34600002 47150.75000000  3435.87524414
0.34700000 46969.42187500  3677.70581055
0.34800002 46787.82421875  3184.14550781
0.34900001 46605.26953125  2446.77661133
0.35000002 46421.21093750  2688.48461914
0.35100001 46237.11328125  2441.31958008
0.35200003 46051.00390625  3413.76123047
0.35300002 45864.96875000  2678.97290039
0.35400000 45677.27734375  2675.54663086
0.35500002 45489.77734375  2672.06958008
0.35600001 45301.20312500  2668.46752930
0.35700002 45112.13281250  3633.78247070
0.35800001 44922.69921875  2902.90478516
0.35900003 44733.27734375  2898.71655273
0.36000001 44543.32031250  2894.42504883
0.36100003 44353.31640625  2890.06225586
0.36200002 44163.40625000  2404.69750977
0.36300001 43973.18359375  2881.12304688
0.36400002 43782.59375000  2876.51660156
0.36500001 43591.73046875  2632.50463867
0.36600003 43402.33203125  3583.94775391
0.36700001 43212.31640625  2862.38403320
0.36800003 43023.88671875  3333.92114258
0.36900002 42835.89062500  2852.87036133
0.37000000 42647.10156250  2847.97338867
0.37100002 42459.03515625  2606.13574219
0.37200001 42273.09765625  3074.73388672
0.37300003 42087.10937500  3069.41308594
0.37400001 41902.92578125  3299.85546875
0.37500003 41719.72656250  3294.18994141
0.37600002 41537.30859375  3288.50878906
0.37700000 41356.02343750  2579.37524414
0.37800002 41176.69140625  3979.52148438
0.37900001 40999.08593750  2570.64282227
0.38000003 40822.41015625  2799.60107422
0.38100001 40647.58593750  2794.92797852
0.38200003 40474.14062500  3022.81152344
0.38300002 40302.69140625  2553.57861328
0.38400000 40133.73828125  3244.81274414
0.38500002 39966.03906250  3702.45410156
0.38600001 39801.55859375  3003.62475586
0.38700002 39637.85937500  3229.69287109
0.38800001 39476.72265625  3224.85351562
0.38900003 39318.38671875  2530.13842773
0.39000002 39162.56250000  2296.88427734
0.39100003 39009.38671875  2981.87768555
0.39200002 38859.03906250  2748.88867188
0.39300001 38710.08203125  3202.87231445
0.39400002 38565.71093750  2513.52026367
0.39500001 38422.95703125  2738.78833008
0.39600003 38282.67187500  2279.73315430
0.39700001 38146.12500000  2732.78857422
0.39800003 38012.52734375  2730.05981445
0.39900002 37881.97656250  2954.79418945
0.40000001 37754.61328125  2725.12792969
0.40100002 37629.36718750  2949.76635742
0.40200001 37509.31640625  2494.18212891
0.40300003 37390.97265625  2719.07177734
0.40400001 37276.35156250  2717.44604492
0.40500003 37165.22656250  2263.36254883
0.40600002 37058.41406250  3167.38281250
0.40700001 36953.77734375  3392.35668945
0.40800002 36853.30468750  3165.33056641
0.40900001 36755.52343750  4294.88281250
0.41000003 36662.79296875  2712.31347656
0.41100001 36572.68359375  2712.23022461
0.41200003 36485.90625000  2712.36254883
0.41300002 36403.71093750  2712.80468750
0.41400003 36324.85156250  2939.58886719
0.41500002 36249.87500000  2488.19165039
0.41600001 36177.65234375  2262.91210938
0.41700003 36110.05468750  2943.33081055
0.41800001 36047.00390625  2945.22045898
0.41900003 35985.21093750  3400.60278320
0.42000002 35929.26953125  2495.82690430
0.42100003 35876.46875000  2498.07861328
0.42200002 35827.99218750  2273.28613281
0.42300001 35782.31250000  3413.63256836
0.42400002 35740.65234375  2506.31347656
0.42500001 35703.03515625  2737.70874023
0.42600003 35668.81250000  3655.34008789
0.42700002 35638.92968750  2745.62329102
0.42800003 35612.08593750  2291.63793945
0.42900002 35589.68359375  2525.08813477
0.43000001 35570.68750000  3219.50292969
0.43100002 35554.51562500  2995.11254883
0.43200001 35542.70312500  3001.04809570
0.43300003 35534.34765625  3007.27197266
0.43400002 35529.60546875  3245.62963867
0.43500003 35528.24609375  2788.25708008
0.43600002 35531.88281250  2329.11499023
0.43700001 35536.92578125  2568.25366211
0.43800002 35545.53515625  2574.74096680
0.43900001 35558.54687500  2816.23706055
0.44000003 35574.58984375  2588.58520508
0.44100001 35594.23046875  3067.86694336
0.44200003 35617.18750000  2366.76220703
0.44300002 35643.03515625  2848.59155273
0.44400004 35672.55468750  3095.48608398
0.44500002 35703.59765625  3582.85620117
0.44600001 35738.81640625  2875.54516602
0.44700003 35777.45703125  3606.36791992
0.44800001 35818.59375000  2412.38232422
0.44900003 35863.05078125  2904.90722656
0.45000002 35910.81250000  3644.04980469
0.45100003 35959.68359375  2925.68017578
0.45200002 36012.80078125  3915.31201172
0.45300001 36067.94921875  3684.34106445
0.45400003 36125.85937500  3698.38500977
0.45500001 36186.28125000  4207.74072266
0.45600003 36249.29687500  3975.82324219
0.45700002 36314.56250000  3243.25366211
0.45800003 36382.18750000  2755.40527344
0.45900002 36451.77343750  3018.20703125
0.46000001 36525.20312500  3283.43310547
0.46100003 36598.35156250  3550.77221680
0.46200001 36675.28906250  2801.80883789
0.46300003 36753.39062500  3069.64331055
0.46400002 36833.89062500  3596.82958984
0.46500003 36915.97656250  2580.42700195
0.46600002 37000.16796875  3110.23437500
0.46700001 37085.11328125  3124.05004883
0.46800002 37173.10937500  4184.20556641
0.46900001 37261.13671875  3414.98315430
0.47000003 37351.34375000  2902.75976562
0.47100002 37443.08593750  3181.16479492
0.47200003 37535.98828125  3994.76782227
0.47300002 37630.11328125  3210.60131836
0.47400004 37725.00000000  3225.48779297
0.47500002 37821.27734375  3240.52709961
0.47600001 37919.25781250  4612.30908203
0.47700003 38016.38671875  3816.08520508
0.47800002 38115.57812500  4381.76708984
0.47900003 38215.61718750  3026.67700195
0.48000002 38315.28906250  4976.00683594
0.48100004 38417.28515625  3333.08398438
0.48200002 38517.62890625  3627.78295898
0.48300001 38618.92578125  3644.85424805
0.48400003 38721.23046875  3380.36352539
0.48500001 38823.37500000  3679.29125977
0.48600003 38926.34375000  3980.99731445
0.48700002 39029.06250000  3142.62011719
0.48800004 39131.05078125  4592.42041016
0.48900002 39233.10937500  4325.45068359
0.49000001 39335.33984375  4635.27636719
0.49100003 39437.41796875  2910.48168945
0.49200001 39539.01171875  3801.08300781
0.49300003 39640.37109375  2937.35156250
0.49400002 39741.12890625  3245.85693359
0.49500003 39840.96484375  2964.16796875
0.49600002 39940.88671875  4168.63037109
0.49700001 40039.47656250  2990.94897461
0.49800003 40137.91406250  3905.61987305
0.49900001 40234.73828125  4224.64746094
0.50000000 40331.12109375  5455.59082031
