# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.19300000 124871.60937500 3997.14038086
0.19400001 121734.49218750 3560.73388672
0.19500001 118717.40625000 3490.29199219
0.19600001 115814.16406250 4449.00146484
0.19700001 113022.32812500 3692.43969727
0.19800001 110336.57812500 3293.54711914
0.19900002 107755.88281250 3879.21215820
0.20000000 105273.52343750 3491.39648438
0.20100001 102888.28906250 3429.26684570
0.20200001 100595.51562500 3675.76025391
0.20300001 98393.20312500  3612.99853516
0.20400001 96277.98437500  3256.60302734
0.20500001 94245.84375000  2912.19677734
0.20600002 92293.10937500  4298.55175781
0.20700002 90419.03906250  4795.82617188
0.20800000 88620.17187500  3611.71508789
0.20900001 86895.33593750  2737.20312500
0.21000001 85236.35937500  3776.82324219
0.21100001 83645.76562500  2925.92895508
0.21200001 82119.62500000  3148.46655273
0.21300001 80654.28125000  3624.60375977
0.21400002 79249.28906250  3322.52661133
0.21500000 77903.70312500  2776.48803711
0.21600001 76610.25000000  3491.12915039
0.21700001 75371.38281250  3204.03759766
0.21800001 74182.92187500  2924.29101562
0.21900001 73042.06250000  2651.42700195
0.22000001 71949.49218750  2385.12573242
0.22100002 70903.78125000  2833.31518555
0.22200002 69900.42968750  2805.80346680
0.22300000 68938.92968750  2316.34814453
0.22400001 68015.97656250  3213.75488281
0.22500001 67134.76562500  2731.04248047
0.22600001 66287.29687500  2708.49902344
0.22700001 65478.41015625  2687.23413086
0.22800002 64702.31250000  2444.77709961
0.22900002 63958.94531250  2427.24218750
0.23000000 63247.92578125  2849.00292969
0.23100001 62567.74218750  2830.56469727
0.23200001 61914.23437500  2380.29272461
0.23300001 61290.61328125  3442.08105469
0.23400001 60694.58593750  2353.43261719
0.23500001 60121.73437500  2128.30957031
0.23600002 59575.92187500  2541.50903320
0.23700002 59053.12890625  3583.93457031
0.23800001 58554.14062500  2938.83227539
0.23900001 58075.68750000  3136.08715820
0.24000001 57619.58203125  2291.24267578
0.24100001 57184.33984375  2490.94995117
0.24200001 56769.09375000  2483.08032227
0.24300002 56371.64062500  2888.48315430
0.24400002 55992.90625000  3086.60913086
0.24500000 55631.98437500  2258.10229492
0.24600001 55287.48828125  2458.08178711
0.24700001 54959.83984375  2248.95678711
0.24800001 54647.48437500  2245.19189453
0.24900001 54349.19921875  2445.71411133
0.25000000 54067.01953125  2239.18554688
0.25100002 53797.78125000  3253.68994141
0.25200000 53544.18750000  2438.40234375
0.25300002 53302.23437500  3046.22290039
0.25400001 53073.55078125  2233.06982422
0.25500003 52856.78515625  2232.67089844
0.25600001 52652.42187500  3044.62646484
0.25700000 52458.17968750  2436.15795898
0.25800002 52276.24609375  2640.21191406
0.25900000 52104.29687500  2235.27441406
0.26000002 51943.98828125  2440.32885742
0.26100001 51791.64062500  2035.41149902
0.26200002 51651.17578125  2445.16699219
0.26300001 51517.80078125  2244.11547852
0.26400000 51395.10546875  2451.54663086
0.26500002 51280.50781250  3273.74780273
0.26600000 51174.43750000  2049.53613281
0.26700002 51077.54296875  2053.31738281
0.26800001 50988.56640625  2057.38867188
0.26900002 50905.75781250  2061.68334961
0.27000001 50832.14453125  2479.59204102
0.27100003 50764.62890625  2485.43652344
0.27200001 50706.58984375  3114.65234375
0.27300000 50652.64062500  2081.82348633
0.27400002 50604.30468750  2922.39868164
0.27500001 50564.97265625  2093.38989258
0.27600002 50529.87500000  2939.32299805
0.27700001 50501.96093750  2105.93188477
0.27800003 50479.32031250  2323.81567383
0.27900001 50462.03125000  2543.28662109
0.28000000 50450.13671875  2551.76782227
0.28100002 50442.92578125  2560.48315430
0.28200001 50441.26562500  2783.60131836
0.28300002 50444.26171875  3223.38867188
0.28400001 50451.00781250  2803.81494141
0.28500003 50462.96875000  2597.83398438
0.28600001 50478.72265625  2390.41992188
0.28700000 50497.70703125  2181.50097656
0.28800002 50521.25781250  2409.10644531
0.28900000 50548.66015625  3518.18676758
0.29000002 50578.42187500  2428.52319336
0.29100001 50612.60937500  2216.83227539
0.29200003 50649.75000000  2448.66235352
0.29300001 50689.17187500  2906.01025391
0.29400000 50731.15625000  2244.85375977
0.29500002 50776.22265625  2705.35717773
0.29600000 50823.41015625  2943.43774414
0.29700002 50872.03515625  2273.98022461
0.29800001 50923.40625000  2512.30639648
0.29900002 50976.67187500  2293.95043945
0.30000001 51031.35156250  2534.47216797
0.30100003 51087.65234375  3008.55224609
0.30200002 51144.69531250  3021.88452148
0.30300000 51203.87109375  3969.32421875
0.30400002 51263.68750000  3517.97070312
0.30500001 51323.58593750  2591.32788086
0.30600002 51384.19921875  3076.11523438
0.30700001 51446.30468750  2376.81933594
0.30800003 51507.90234375  3103.60888672
0.30900002 51570.09375000  2637.81054688
0.31000000 51631.96484375  4335.53613281
0.31100002 51694.01562500  3145.06420898
0.31200001 51755.18750000  2429.90600586
0.31300002 51816.51171875  2440.55786133
0.31400001 51877.47265625  2941.45288086
0.31500003 51936.47656250  2707.96801758
0.31600001 51995.59375000  2472.39062500
0.31700000 52054.42968750  2731.29589844
0.31800002 52110.14062500  2493.47045898
0.31900001 52166.55468750  2754.39404297
0.32000002 52220.68359375  3771.63916016
0.32100001 52273.06640625  4292.14160156
0.32200003 52324.94140625  3802.71533203
0.32300001 52373.15625000  4581.60400391
0.32400000 52420.85937500  2555.51684570
0.32500002 52465.64062500  3078.68408203
0.32600001 52508.64843750  2575.54931641
0.32700002 52549.57031250  4136.70263672
0.32800001 52588.89062500  2854.78808594
0.32900003 52624.66406250  2865.41308594
0.33000001 52659.00781250  3398.87573242
0.33100003 52689.25000000  3673.49487305
0.33200002 52718.24218750  3686.58691406
0.33300000 52743.80859375  3170.95776367
0.33400002 52766.76562500  3446.98925781
0.33500001 52786.41406250  3458.56591797
0.33600003 52803.18750000  3469.96166992
0.33700001 52816.80468750  2677.81201172
0.33800003 52827.79296875  3760.81079102
0.33900002 52835.06640625  2964.04736328
0.34000000 52838.71484375  3783.78051758
0.34100002 52839.28125000  3523.85180664
0.34200001 52837.73437500  3805.90209961
0.34300002 52831.54296875  2726.10791016
0.34400001 52823.33984375  3006.96875000
0.34500003 52810.35937500  2740.85791016
0.34600002 52795.23437500  3847.18896484
0.34700000 52775.41015625  4132.31445312
0.34800002 52752.16406250  3590.04882812
0.34900001 52726.03906250  2768.11718750
0.35000002 52696.08593750  3051.89404297
0.35100001 52663.21093750  2780.61767578
0.35200003 52625.92968750  3901.16040039
0.35300002 52585.06640625  3071.49389648
0.35400000 52540.96875000  3077.58715820
0.35500002 52493.66796875  3083.47827148
0.35600001 52442.47656250  3089.12402344
0.35700002 52387.83593750  4219.84033203
0.35800001 52330.16406250  3381.57519531
0.35900003 52268.51953125  3387.00024414
0.36000001 52204.00390625  3392.21630859
0.36100003 52135.82031250  3397.17041016
0.36200002 52064.92187500  2834.93505859
0.36300001 51990.30078125  3406.40454102
0.36400002 51911.97656250  3410.61718750
0.36500001 51830.28906250  3130.03125000
0.36600003 51746.27734375  4272.94921875
0.36700001 51658.22656250  3421.84106445
0.36800003 51568.55859375  3996.04785156
0.36900002 51475.87890625  3428.29370117
0.37000000 51378.63671875  3431.06542969
0.37100002 51278.80468750  3147.49316406
0.37200001 51176.98828125  3722.35839844
0.37300003 51071.84765625  3724.67016602
0.37400001 50964.86328125  4013.48315430
0.37500003 50855.03515625  4015.51391602
0.37600002 50742.15625000  4017.25659180
0.37700000 50626.59375000  3157.58056641
0.37800002 50509.76171875  4881.51611328
0.37900001 50390.14453125  3159.46215820
0.38000003 50267.97265625  3447.37768555
0.38100001 50144.10937500  3447.90917969
0.38200003 50017.55468750  3735.56127930
0.38300002 49889.04687500  3160.97021484
0.38400000 49759.44531250  4023.05126953
0.38500002 49627.20312500  4597.46435547
0.38600001 49494.37109375  3735.09277344
0.38700002 49358.35156250  4021.71875000
0.38800001 49221.00390625  4020.86401367
0.38900003 49082.67187500  3158.47021484
0.39000002 48943.05078125  2870.51000977
0.39100003 48801.98046875  3730.42358398
0.39200002 48660.21093750  3442.22338867
0.39300001 48516.21875000  4014.23193359
0.39400002 48372.48046875  3152.67651367
0.39500001 48226.71875000  3437.60058594
0.39600003 48080.01562500  2863.16503906
0.39700001 47933.09375000  3433.92700195
0.39800003 47785.14062500  3431.92895508
0.39900002 47636.70703125  3715.66333008
0.40000001 47487.98046875  3427.68237305
0.40100002 47337.58203125  3710.79321289
0.40200001 47188.49609375  3137.79907227
0.40300003 47037.62109375  3420.57592773
0.40400001 46887.18359375  3418.07568359
0.40500003 46736.73437500  2846.26733398
0.40600002 46586.51562500  3981.74975586
0.40700001 46435.35937500  4262.76611328
0.40800002 46284.97656250  3975.41674805
0.40900001 46134.13281250  5390.77343750
0.41000003 45984.77343750  3401.95385742
0.41100001 45834.64843750  3399.09765625
0.41200003 45684.82812500  3396.21044922
0.41300002 45536.35937500  3393.36962891
0.41400003 45387.89843750  3673.01586914
0.41500002 45240.07812500  3105.27905273
0.41600001 45092.13671875  2820.51318359
0.41700003 44945.73046875  3663.52661133
0.41800001 44800.57812500  3660.43139648
0.41900003 44654.34765625  4219.83593750
0.42000002 44511.12109375  3091.96508789
0.42100003 44367.82031250  3089.33154297
0.42200002 44226.46875000  2806.16967773
0.42300001 44084.93750000  4205.70312500
0.42400002 43944.73046875  3081.62451172
0.42500001 43806.12890625  3359.05395508
0.42600003 43668.16406250  4475.11376953
0.42700002 43532.25781250  3353.72534180
0.42800003 43396.80468750  2792.58471680
0.42900002 43263.75390625  3069.56347656
0.43000001 43131.27734375  3903.81201172
0.43100002 42999.88671875  3622.31054688
0.43200001 42870.42968750  3619.76489258
0.43300003 42742.57812500  3617.30468750
0.43400002 42616.00390625  3892.97216797
0.43500003 42490.70312500  3334.67065430
0.43600002 42368.66406250  2777.26611328
0.43700001 42246.34765625  3053.14355469
0.43800002 42125.92578125  3051.39160156
0.43900001 42007.88671875  3327.02465820
0.44000003 41891.10546875  3048.20654297
0.44100001 41776.19921875  3600.69067383
0.44200003 41663.53125000  2768.54174805
0.44300002 41551.92187500  3320.82983398
0.44400004 41442.57812500  3596.17993164
0.44500002 41333.77343750  4147.84423828
0.44600001 41227.28125000  3317.14721680
0.44700003 41123.73046875  4145.27246094
0.44800001 41021.05078125  2762.76782227
0.44900003 40920.44140625  3314.55590820
0.45000002 40822.44921875  4142.45800781
0.45100003 40725.05468750  3313.39062500
0.45200002 40630.00000000  4417.29394531
0.45300001 40536.75000000  4140.82910156
0.45400003 40445.65234375  4140.62402344
0.45500001 40355.85156250  4692.57861328
0.45600003 40268.16015625  4416.61230469
0.45700002 40182.75000000  3588.72143555
0.45800003 40098.80078125  3036.88281250
0.45900002 40016.51171875  3313.36743164
0.46000001 39937.09765625  3590.14550781
0.46100003 39858.04687500  3867.02783203
0.46200001 39782.16796875  3039.15869141
0.46300003 39707.17187500  3316.34326172
0.46400002 39634.72656250  3870.33129883
0.46500003 39563.75000000  2765.50634766
0.46600002 39494.89843750  3319.94140625
0.46700001 39426.85156250  3321.31811523
0.46800002 39362.09765625  4430.59814453
0.46900001 39297.66406250  3601.63110352
0.47000003 39235.75000000  3049.20654297
0.47100002 39175.88671875  3328.38354492
0.47200003 39117.06250000  4163.03369141
0.47300002 39060.56640625  3332.64770508
0.47400004 39005.03515625  3334.93066406
0.47500002 38951.80859375  3337.39111328
0.47600001 38900.64062500  4731.67968750
0.47700003 38849.66406250  3899.72949219
0.47800002 38801.52734375  4460.62353516
0.47900003 38755.10937500  3069.40478516
0.48000002 38709.26953125  5027.17285156
0.48100004 38666.52343750  3354.70776367
0.48200002 38623.33593750  3637.73901367
0.48300001 38582.56250000  3641.42236328
0.48400003 38543.70312500  3364.86547852
0.48500001 38505.75390625  3649.19042969
0.48600003 38469.82421875  3934.30908203
0.48700002 38435.50781250  3094.82714844
0.48800004 38401.57812500  4506.80957031
0.48900002 38369.57421875  4230.24560547
0.49000001 38338.80468750  4517.84472656
0.49100003 38309.81250000  2827.26440430
0.49200001 38281.69140625  3680.21044922
0.49300003 38255.03515625  2834.69824219
0.49400002 38229.52343750  3122.39648438
0.49500003 38204.98046875  2842.45068359
0.49600002 38182.34765625  3985.09179688
0.49700001 38160.38281250  2850.58056641
0.49800003 38140.06640625  3711.21923828
0.49900001 38120.58593750  4002.66162109
0.50000000 38101.89453125  5154.04345703
