# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.10100000 1643211.62500000 37711.70703125
0.10200001 1609127.25000000 44749.83203125
0.10300001 1575458.37500000 34408.01171875
0.10400000 1542209.00000000 26718.77148438
0.10500000 1509384.62500000 28799.06054688
0.10600001 1476978.75000000 37928.81640625
0.10700001 1445013.00000000 37454.73828125
0.10800000 1413482.37500000 27732.52539062
0.10900000 1382391.12500000 29652.29101562
0.11000001 1351734.50000000 29258.29492188
0.11100001 1321526.62500000 22201.64843750
0.11200000 1291767.87500000 26274.55859375
0.11300001 1262464.25000000 23746.95312500
0.11400001 1233605.87500000 27663.61328125
0.11500000 1205200.87500000 23067.54492188
0.11600000 1177246.25000000 24792.80664062
0.11700001 1149746.50000000 22385.56640625
0.11800001 1122701.37500000 22044.24218750
0.11900000 1096110.12500000 21702.98046875
0.12000000 1069969.75000000 23303.94140625
0.12100001 1044293.12500000 21021.62109375
0.12200001 1019057.43750000 26322.25585938
0.12300000 994273.81250000 29589.58984375
0.12400001 969943.12500000 23642.36523438
0.12500000 946059.12500000 23244.67187500
0.12600000 922622.87500000 24606.35156250
0.12700000 899629.18750000 19000.16992188
0.12800001 877077.62500000 20365.74414062
0.12900001 854964.50000000 16671.80859375
0.13000001 833286.93750000 21286.31640625
0.13100001 812043.75000000 17686.31445312
0.13200000 791233.12500000 20520.63085938
0.13300000 770846.37500000 20142.21679688
0.13400000 750882.18750000 15205.36425781
0.13500001 731337.06250000 22378.91406250
0.13600001 712203.81250000 21953.68359375
0.13700001 693483.75000000 17226.13671875
0.13800001 675170.68750000 14077.30957031
0.13900001 657260.68750000 26224.70312500
0.14000000 639749.75000000 16236.84863281
0.14100000 622630.75000000 15914.44238281
0.14200000 605898.81250000 20794.44726562
0.14300001 589552.37500000 15281.19824219
0.14400001 573581.31250000 13722.93359375
0.14500001 557987.50000000 13441.91992188
0.14600001 542759.62500000 19148.56054688
0.14700000 527898.31250000 12891.27636719
0.14800000 513387.84375000 18358.75000000
0.14900000 499233.09375000 14602.56835938
0.15000001 485428.53125000 13193.94824219
0.15100001 471961.18750000 13988.93066406
0.15200001 458835.84375000 12636.33984375
0.15300001 446038.18750000 15455.22460938
0.15400001 433563.34375000 16128.55761719
0.15500000 421409.09375000 10847.07031250
0.15600000 409570.75000000 11574.46972656
0.15700001 398040.09375000 13206.97070312
0.15800001 386808.84375000 9225.39160156
0.15900001 375877.87500000 9923.17675781
0.16000001 365235.12500000 10584.51464844
0.16100001 354882.28125000 11210.73242188
0.16200000 344805.62500000 10959.64648438
0.16300000 335006.34375000 9065.27148438
0.16400000 325477.00000000 8055.55615234
0.16500001 316211.25000000 11023.12500000
0.16600001 307202.12500000 7695.41357422
0.16700001 298443.78125000 15793.64550781
0.16800001 289934.09375000 11024.74511719
0.16900001 281667.53125000 9337.27929688
0.17000000 273637.06250000 8422.54882812
0.17100000 265838.09375000 8916.20996094
0.17200001 258264.79687500 8712.56347656
0.17300001 250912.37500000 9823.21972656
0.17400001 243777.68750000 6399.16455078
0.17500001 236854.17187500 8128.83593750
0.17600001 230133.09375000 7943.04443359
0.17700000 223615.96875000 7164.65576172
0.17800000 217293.46875000 6417.76269531
0.17900001 211162.87500000 7981.95703125
0.18000001 205219.85937500 6128.89111328
0.18100001 199461.28125000 8167.93994141
0.18200001 193874.87500000 5321.86572266
0.18300001 188464.20312500 6762.09619141
0.18400002 183222.14062500 8643.50488281
0.18500000 178144.62500000 7952.37597656
0.18600000 173226.29687500 5344.89746094
0.18700001 168463.89062500 6175.88623047
0.18800001 163852.57812500 4645.22070312
0.18900001 159391.20312500 4996.91455078
0.19000001 155070.34375000 5331.31884766
0.19100001 150893.31250000 6518.59179688
0.19200000 146848.51562500 6376.89697266
0.19300000 142940.67187500 4575.53076172
0.19400001 139158.57812500 4070.38842773
0.19500001 135501.51562500 3983.74462891
0.19600001 131966.60937500 5069.49755859
0.19700001 128550.55468750 4199.74707031
0.19800001 125248.16406250 3738.65795898
0.19900002 122058.58593750 4394.10937500
0.20000000 118976.26562500 3945.84790039
0.20100001 116000.28125000 3866.28955078
0.20200001 113125.50000000 4133.60595703
0.20300001 110351.07031250 4052.09155273
0.20400001 107673.32812500 3642.05053711
0.20500001 105088.22656250 3247.22631836
0.20600002 102593.89843750 4778.31103516
0.20700002 100187.68750000 5313.95556641
0.20800000 97865.47656250  3988.50756836
0.20900001 95630.57031250  3012.36303711
0.21000001 93471.92187500  4141.74121094
0.21100001 91393.07812500  3196.92993164
0.21200001 89388.75000000  3427.16479492
0.21300001 87457.39843750  3930.33569336
0.21400002 85598.04687500  3588.69848633
0.21500000 83808.29687500  2986.92773438
0.21600001 82083.10156250  3740.52709961
0.21700001 80423.47656250  3418.80200195
0.21800001 78825.57031250  3107.30419922
0.21900001 77287.92968750  2805.55200195
0.22000001 75808.68750000  2513.05810547
0.22100002 74387.71875000  2972.53344727
0.22200002 73021.53125000  2931.08447266
0.22300000 71707.62500000  2409.37622070
0.22400001 70443.55468750  3328.45800781
0.22500001 69233.10156250  2816.40258789
0.22600001 68067.27343750  2781.22900391
0.22700001 66949.65625000  2747.61401367
0.22800002 65877.10156250  2489.16650391
0.22900002 64845.57812500  2460.88989258
0.23000000 63858.11328125  2876.48876953
0.23100001 62911.21875000  2846.10351562
0.23200001 62001.94531250  2383.66479492
0.23300001 61131.26171875  3433.13183594
0.23400001 60297.74218750  2338.04516602
0.23500001 59496.47656250  2106.17529297
0.23600002 58731.89062500  2505.50268555
0.23700002 57999.60937500  3519.99658203
0.23800001 57298.51562500  2875.81250000
0.23900001 56627.10546875  3057.86376953
0.24000001 55985.25000000  2226.25366211
0.24100001 55373.10546875  2412.05249023
0.24200001 54787.23828125  2396.39404297
0.24300002 54227.45703125  2778.61499023
0.24400002 53692.92968750  2959.82299805
0.24500000 53182.25000000  2158.66748047
0.24600001 52695.47656250  2342.84106445
0.24700001 52230.35156250  2137.26611328
0.24800001 51787.60546875  2127.69384766
0.24900001 51363.91796875  2311.37646484
0.25000000 50961.01953125  2110.55053711
0.25100002 50576.66796875  3058.87719727
0.25200000 50212.25000000  2286.66601562
0.25300002 49863.83203125  2849.71826172
0.25400001 49533.00390625  2084.10131836
0.25500003 49217.03515625  2078.92773438
0.25600001 48917.40234375  2828.64892578
0.25700000 48631.62109375  2258.45239258
0.25800002 48360.61718750  2442.45312500
0.25900000 48102.83984375  2063.61181641
0.26000002 47857.86328125  2248.36254883
0.26100001 47624.34375000  1871.63671875
0.26200002 47404.33593750  2244.12158203
0.26300001 47192.93359375  2055.72436523
0.26400000 46993.37890625  2241.58422852
0.26500002 46803.63671875  2987.94433594
0.26600000 46623.26171875  1867.26159668
0.26700002 46452.60937500  1867.39501953
0.26800001 46290.92968750  1867.83911133
0.26900002 46136.00000000  1868.50817871
0.27000001 45989.93359375  2243.38916016
0.27100003 45850.19140625  2244.82568359
0.27200001 45719.60937500  2808.32714844
0.27300000 45593.35546875  1873.88696289
0.27400002 45472.45703125  2626.03466797
0.27500001 45359.58593750  1877.88684082
0.27600002 45249.96484375  2632.19067383
0.27700001 45147.53906250  1882.65246582
0.27800003 45048.82031250  2073.82275391
0.27900001 44954.97656250  2265.73095703
0.28000000 44864.86718750  2269.26489258
0.28100002 44778.42187500  2272.95288086
0.28200001 44696.79687500  2466.59277344
0.28300002 44618.18750000  2851.10229492
0.28400001 44542.17968750  2475.43164062
0.28500003 44469.39843750  2289.28491211
0.28600001 44399.73437500  2102.54956055
0.28700000 44331.72265625  1915.13037109
0.28800002 44266.44921875  2110.84570312
0.28900000 44203.72656250  3076.57934570
0.29000002 44141.93359375  2119.47509766
0.29100001 44082.99609375  1930.83532715
0.29200003 44025.40234375  2128.40820312
0.29300001 43968.91406250  2520.73803711
0.29400000 43913.27734375  1943.16247559
0.29500002 43860.25390625  2336.87451172
0.29600000 43806.96875000  2537.08056641
0.29700002 43754.23437500  1955.81445312
0.29800001 43702.91796875  2156.08349609
0.29900002 43652.73046875  1964.37304688
0.30000001 43602.64062500  2165.52514648
0.30100003 43553.24218750  2564.85058594
0.30200002 43503.55078125  2570.40747070
0.30300000 43454.73046875  3368.61083984
0.30400002 43406.34765625  2978.76074219
0.30500001 43357.37500000  2189.11401367
0.30600002 43308.35546875  2592.65478516
0.30700001 43260.24218750  1998.62329102
0.30800003 43211.45312500  2603.70629883
0.30900002 43163.11718750  2207.79345703
0.31000000 43113.98828125  3620.28173828
0.31100002 43064.86328125  2620.06640625
0.31200001 43015.30468750  2019.56860352
0.31300002 42965.85156250  2023.69177246
0.31400001 42915.82031250  2433.32714844
0.31500003 42865.11328125  2234.98730469
0.31600001 42814.49218750  2035.82922363
0.31700000 42763.87109375  2243.82031250
0.31800002 42711.88281250  2043.76367188
0.31900001 42660.48437500  2252.47363281
0.32000002 42607.83203125  3077.35083008
0.32100001 42554.73828125  3494.16967773
0.32200003 42501.93359375  3088.82836914
0.32300001 42447.09375000  3713.27197266
0.32400000 42392.69140625  2066.64379883
0.32500002 42337.71484375  2484.37719727
0.32600001 42281.62890625  2073.91381836
0.32700002 42225.13671875  3323.96289062
0.32800001 42168.85546875  2289.13647461
0.32900003 42111.15625000  2292.95263672
0.33000001 42053.55859375  2714.34716797
0.33100003 41993.76953125  2927.80590820
0.33200002 41935.71484375  2932.56469727
0.33300000 41875.56640625  2517.55908203
0.33400002 41815.24609375  2731.58105469
0.33500001 41753.82421875  2735.71069336
0.33600003 41692.24218750  2739.80590820
0.33700001 41629.78515625  2110.63012695
0.33800003 41566.91796875  2959.14916992
0.33900002 41503.12890625  2328.32568359
0.34000000 41438.17187500  2967.38745117
0.34100002 41373.00781250  2759.16601562
0.34200001 41308.20312500  2975.42993164
0.34300002 41241.33984375  2128.05322266
0.34400001 41175.35937500  2343.90747070
0.34500003 41107.71484375  2133.49047852
0.34600002 41040.21875000  2990.60083008
0.34700000 40971.44140625  3208.06396484
0.34800002 40901.73828125  2783.56787109
0.34900001 40832.17187500  2143.68896484
0.35000002 40761.32421875  2360.69213867
0.35100001 40690.88281250  2148.47875977
0.35200003 40618.42187500  3011.04394531
0.35300002 40545.93750000  2368.28833008
0.35400000 40472.51953125  2370.67773438
0.35500002 40398.86718750  2373.02954102
0.35600001 40324.10546875  2375.29150391
0.35700002 40249.12890625  3242.06762695
0.35800001 40173.51171875  2596.01245117
0.35900003 40097.41015625  2598.31225586
0.36000001 40020.66406250  2600.54296875
0.36100003 39942.79687500  2602.67285156
0.36200002 39865.74609375  2170.68994141
0.36300001 39786.41406250  2606.80590820
0.36400002 39707.09375000  2608.75610352
0.36500001 39626.62500000  2393.05200195
0.36600003 39546.42968750  3265.54663086
0.36700001 39464.85546875  2614.15209961
0.36800003 39384.06640625  3051.87158203
0.36900002 39302.35546875  2617.53710938
0.37000000 39218.98437500  2619.04370117
0.37100002 39134.98437500  2402.10546875
0.37200001 39051.39062500  2840.40307617
0.37300003 38966.82812500  2841.85107422
0.37400001 38882.37500000  3061.98706055
0.37500003 38797.30468750  3063.43530273
0.37600002 38711.12500000  3064.76000977
0.37700000 38624.61328125  2409.01708984
0.37800002 38538.26171875  3724.53051758
0.37900001 38451.39453125  2410.90258789
0.38000003 38363.80078125  2630.98974609
0.38100001 38275.67968750  2631.83593750
0.38200003 38187.36718750  2852.02368164
0.38300002 38098.26171875  2413.90600586
0.38400000 38009.84765625  3073.09619141
0.38500002 37920.11328125  3512.91943359
0.38600001 37831.40234375  2854.94677734
0.38700002 37740.50781250  3075.09667969
0.38800001 37650.20703125  3075.64550781
0.38900003 37559.82812500  2416.97509766
0.39000002 37469.57421875  2197.59057617
0.39100003 37379.08593750  2857.25756836
0.39200002 37288.69531250  2637.80249023
0.39300001 37197.15234375  3077.69238281
0.39400002 37107.24609375  2418.46484375
0.39500001 37015.97656250  2638.49877930
0.39600003 36924.71484375  2198.86694336
0.39700001 36833.92578125  2638.78247070
0.39800003 36742.99218750  2638.88183594
0.39900002 36652.39843750  2858.88720703
0.40000001 36562.19531250  2639.05932617
0.40100002 36471.08593750  2858.96850586
0.40200001 36381.46484375  2419.18554688
0.40300003 36290.69140625  2639.05932617
0.40400001 36201.21875000  2639.06884766
0.40500003 36111.48046875  2199.18920898
0.40600002 36023.43750000  3078.92333984
0.40700001 35934.12890625  3298.75317383
0.40800002 35846.08593750  3078.82055664
0.40900001 35758.05078125  4178.32812500
0.41000003 35671.41015625  2638.97119141
0.41100001 35584.60546875  2638.95434570
0.41200003 35498.16796875  2638.93408203
0.41300002 35413.11718750  2638.98559570
0.41400003 35328.78906250  2858.98242188
0.41500002 35244.89453125  2419.20971680
0.41600001 35160.91796875  2199.31542969
0.41700003 35078.62890625  2859.25927734
0.41800001 34998.01953125  2859.51318359
0.41900003 34916.16796875  3299.57812500
0.42000002 34836.88281250  2419.94409180
0.42100003 34758.05859375  2420.20385742
0.42200002 34680.96875000  2200.50756836
0.42300001 34603.84375000  3301.20678711
0.42400002 34528.07421875  2421.28125000
0.42500001 34453.94140625  2641.92822266
0.42600003 34380.17578125  3523.28076172
0.42700002 34308.50000000  2643.12695312
0.42800003 34237.70312500  2203.19628906
0.42900002 34168.63671875  2424.26489258
0.43000001 34100.60156250  3086.44555664
0.43100002 34033.27343750  2866.96313477
0.43200001 33968.23828125  2868.10815430
0.43300003 33904.31250000  2869.32226562
0.43400002 33842.03125000  3091.46972656
0.43500003 33780.89453125  2651.12475586
0.43600002 33723.23437500  2210.55810547
0.43700001 33664.68750000  2432.94702148
0.43800002 33608.65234375  2434.44287109
0.43900001 33554.64843750  2657.52832031
0.44000003 33502.39453125  2437.80200195
0.44100001 33451.91406250  2883.22045898
0.44200003 33403.66406250  2219.67358398
0.44300002 33356.61718750  2665.86083984
0.44400004 33311.81640625  2890.63305664
0.44500002 33267.57031250  3338.40087891
0.44600001 33226.78515625  2673.42724609
0.44700003 33188.10156250  3345.36083984
0.44800001 33150.62109375  2232.69433594
0.44900003 33116.03125000  2682.39868164
0.45000002 33083.92968750  3357.19189453
0.45100003 33052.40625000  2689.14404297
0.45200002 33024.05468750  3590.37548828
0.45300001 32997.82421875  3370.72778320
0.45400003 32973.69140625  3375.68188477
0.45500001 32951.78515625  3831.63378906
0.45600003 32932.42187500  3612.02832031
0.45700002 32915.22265625  2939.65869141
0.45800003 32900.23046875  2491.69921875
0.45900002 32887.53906250  2723.08837891
0.46000001 32878.45703125  2955.60888672
0.46100003 32870.07031250  3189.05444336
0.46200001 32865.66406250  2510.77246094
0.46300003 32862.70312500  2744.69311523
0.46400002 32862.80859375  3209.05346680
0.46500003 32865.22265625  2297.27929688
0.46600002 32870.67578125  2763.10913086
0.46700001 32877.67187500  2769.61523438
0.46800002 32888.96093750  3701.98168945
0.46900001 32900.98828125  3015.37573242
0.47000003 32916.35156250  2558.09448242
0.47100002 32934.87890625  2798.14746094
0.47200003 32956.01953125  3507.34472656
0.47300002 32979.87109375  2813.84277344
0.47400004 33005.66406250  2821.98437500
0.47500002 33035.10156250  2830.44775391
0.47600001 33067.73046875  4022.19360352
0.47700003 33101.41015625  3322.71972656
0.47800002 33139.05078125  3809.66528320
0.47900003 33179.72656250  2627.83447266
0.48000002 33222.25781250  4314.57470703
0.48100004 33268.99218750  2886.41796875
0.48200002 33316.57812500  3137.92211914
0.48300001 33367.67578125  3149.24121094
0.48400003 33422.42968750  2917.77832031
0.48500001 33478.92578125  3172.79785156
0.48600003 33539.36328125  3430.07080078
0.48700002 33601.99609375  2705.63281250
0.48800004 33666.69921875  3951.12402344
0.48900002 33734.69531250  3719.25024414
0.49000001 33805.53125000  3983.64379883
0.49100003 33879.60156250  2500.31469727
0.49200001 33955.90625000  3264.35107422
0.49300003 34035.24218750  2522.01171875
0.49400002 34116.82812500  2786.49194336
0.49500003 34201.15625000  2544.56616211
0.49600002 34288.44140625  3578.68481445
0.49700001 34378.27343750  2568.05712891
0.49800003 34471.14843750  3354.21533203
0.49900001 34565.75000000  3629.40380859
0.50000000 34663.58984375  4688.94384766
