# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.32300001 47418.75000000  4148.19238281
0.32400000 47205.64453125  2301.27514648
0.32500002 46993.69140625  2757.58984375
0.32600001 46783.53515625  2294.73242188
0.32700002 46575.53125000  3666.42602539
0.32800001 46370.48437500  2517.22192383
0.32900003 46166.08203125  2513.74340820
0.33000001 45964.44921875  2966.77539062
0.33100003 45764.17187500  3190.67846680
0.33200002 45567.32812500  3186.52343750
0.33300000 45371.78515625  2727.75170898
0.33400002 45179.01562500  2951.31933594
0.33500001 44987.89843750  2947.60717773
0.33600003 44799.50781250  2943.99975586
0.33700001 44613.21875000  2261.89038086
0.33800003 44429.85937500  3162.96191406
0.33900002 44248.63281250  2482.34838867
0.34000000 44069.40625000  3155.81030273
0.34100002 43893.00000000  2927.22436523
0.34200001 43720.59375000  3149.19433594
0.34300002 43549.14062500  2247.13574219
0.34400001 43381.87109375  2469.51318359
0.34500003 43216.91406250  2242.95800781
0.34600002 43054.57421875  3137.38696289
0.34700000 42894.63671875  3358.65014648
0.34800002 42737.50781250  2908.50122070
0.34900001 42584.00000000  2235.66015625
0.35000002 42432.52734375  2457.47998047
0.35100001 42284.65625000  2232.62988281
0.35200003 42138.97656250  3123.76269531
0.35300002 41996.54296875  2453.01806641
0.35400000 41856.57421875  2451.74877930
0.35500002 41720.14062500  2450.64111328
0.35600001 41585.94140625  2449.61987305
0.35700002 41455.12109375  3339.21020508
0.35800001 41327.39843750  2670.57666016
0.35900003 41202.67187500  2669.93334961
0.36000001 41080.94140625  2669.43969727
0.36100003 40961.67187500  2669.06274414
0.36200002 40846.54296875  2224.09448242
0.36300001 40733.16015625  2668.83666992
0.36400002 40622.56250000  2668.90258789
0.36500001 40514.38671875  2446.66381836
0.36600003 40410.08984375  3336.86352539
0.36700001 40307.76562500  2669.98657227
0.36800003 40209.62109375  3115.84375000
0.36900002 40114.17578125  2671.60424805
0.37000000 40019.60937500  2672.50952148
0.37100002 39928.13281250  2450.78881836
0.37200001 39840.25000000  2897.78076172
0.37300003 39754.11718750  2899.26806641
0.37400001 39671.66015625  3124.14331055
0.37500003 39591.23828125  3126.12451172
0.37600002 39512.82812500  3128.23071289
0.37700000 39436.61718750  2459.66186523
0.37800002 39363.25000000  3804.26147461
0.37900001 39292.41406250  2463.63452148
0.38000003 39223.50000000  2689.94775391
0.38100001 39156.50781250  2692.40161133
0.38200003 39091.40234375  2919.54150391
0.38300002 39028.30078125  2472.83325195
0.38400000 38967.88281250  3150.55346680
0.38500002 38908.21093750  3604.45678711
0.38600001 38851.88281250  2931.95727539
0.38700002 38795.51171875  3161.05859375
0.38800001 38741.24218750  3164.77221680
0.38900003 38688.42578125  2489.60034180
0.39000002 38637.47265625  2266.08789062
0.39100003 38587.98828125  2949.66601562
0.39200002 38539.97656250  2726.31811523
0.39300001 38492.21875000  3184.84619141
0.39400002 38446.87109375  2505.77490234
0.39500001 38401.89453125  2737.28710938
0.39600003 38357.40625000  2284.18359375
0.39700001 38314.29687500  2744.83642578
0.39800003 38272.04687500  2748.69873047
0.39900002 38230.41015625  2981.97216797
0.40000001 38189.64062500  2756.52832031
0.40100002 38147.87890625  2990.41235352
0.40200001 38108.50390625  2534.02514648
0.40300003 38067.97265625  2768.30322266
0.40400001 38028.67578125  2772.29052734
0.40500003 37989.37890625  2313.55346680
0.40600002 37950.64062500  3243.64135742
0.40700001 37911.12500000  3480.24121094
0.40800002 37871.87109375  3252.81518555
0.40900001 37832.05078125  4420.67529297
0.41000003 37793.43359375  2795.95849609
0.41100001 37753.41406250  2799.79321289
0.41200003 37713.07421875  2803.59008789
0.41300002 37672.96484375  2807.38940430
0.41400003 37632.06640625  3045.37524414
0.41500002 37590.80468750  2580.23291016
0.41600001 37548.02343750  2348.62890625
0.41700003 37505.98437500  3057.11303711
0.41800001 37463.35937500  3060.94384766
0.41900003 37418.03125000  3536.00415039
0.42000002 37373.91015625  2596.17871094
0.42100003 37328.21875000  2599.16406250
0.42200002 37282.44921875  2365.57153320
0.42300001 37234.46875000  3552.16845703
0.42400002 37186.25781250  2607.68652344
0.42500001 37137.12500000  2847.67480469
0.42600003 37086.59375000  3800.63427734
0.42700002 37035.48828125  2853.21411133
0.42800003 36983.10546875  2379.86303711
0.42900002 36930.16406250  2620.19531250
0.43000001 36875.55078125  3337.60620117
0.43100002 36819.61718750  3101.68481445
0.43200001 36763.21093750  3104.10180664
0.43300003 36705.80468750  3106.41235352
0.43400002 36646.81250000  3347.68652344
0.43500003 36586.59375000  2871.31616211
0.43600002 36527.03125000  2394.34692383
0.43700001 36464.55468750  2635.29345703
0.43800002 36401.34375000  2636.73144531
0.43900001 36337.69531250  2877.94555664
0.44000003 36272.65234375  2639.37963867
0.44100001 36206.90234375  3120.67309570
0.44200003 36140.75390625  2401.55322266
0.44300002 36072.64843750  2882.92626953
0.44400004 36004.78906250  3124.31591797
0.44500002 35934.36328125  3606.01342773
0.44600001 35864.11718750  2885.62695312
0.44700003 35793.84765625  3608.02001953
0.44800001 35722.16796875  2405.88818359
0.44900003 35650.15625000  2887.66284180
0.45000002 35578.25000000  3610.30297852
0.45100003 35504.59765625  2888.65429688
0.45200002 35431.26171875  3852.08691406
0.45300001 35357.39062500  3611.75756836
0.45400003 35283.25390625  3612.12329102
0.45500001 35208.79296875  4094.07861328
0.45600003 35134.08984375  3853.50732422
0.45700002 35059.34765625  3131.15039062
0.45800003 34984.76562500  2649.57153320
0.45900002 34909.60546875  2890.51538086
0.46000001 34836.07421875  3131.58886719
0.46100003 34760.99218750  3372.51171875
0.46200001 34687.56250000  2649.95629883
0.46300003 34613.67578125  2890.93432617
0.46400002 34540.85937500  3372.91503906
0.46500003 34468.46093750  2409.34570312
0.46600002 34396.77734375  2891.39331055
0.46700001 34324.97656250  2891.53613281
0.46800002 34255.35937500  3855.78344727
0.46900001 34185.16796875  3133.07080078
0.47000003 34116.64453125  2651.37524414
0.47100002 34049.40234375  2892.83740234
0.47200003 33983.35156250  3616.67846680
0.47300002 33918.63281250  2893.93798828
0.47400004 33854.39843750  2894.55126953
0.47500002 33792.31250000  2895.32543945
0.47600001 33731.99218750  4102.99072266
0.47700003 33671.89062500  3379.98461914
0.47800002 33614.54296875  3864.32788086
0.47900003 33559.14453125  2657.88452148
0.48000002 33504.62890625  4351.24609375
0.48100004 33453.21093750  2902.40087891
0.48200002 33401.98046875  3145.96557617
0.48300001 33353.44531250  3147.89819336
0.48400003 33307.56250000  2907.75048828
0.48500001 33263.44140625  3152.37646484
0.48600003 33222.07421875  3397.62182617
0.48700002 33182.60546875  2671.86352539
0.48800004 33144.79296875  3889.87329102
0.48900002 33109.98046875  3650.37548828
0.49000001 33077.40234375  3897.84106445
0.49100003 33047.78515625  2438.92675781
0.49200001 33020.50000000  3174.42578125
0.49300003 32995.93359375  2444.99877930
0.49400002 32974.05468750  2693.15600586
0.49500003 32954.10937500  2451.78588867
0.49600002 32937.67578125  3437.70532227
0.49700001 32923.53906250  2459.38842773
0.49800003 32912.66796875  3202.56738281
0.49900001 32904.03906250  3454.92407227
0.50000000 32898.69140625  4450.20605469
