# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.11100001 1288990.87500000 21655.04882812
0.11200000 1260665.87500000 25641.94531250
0.11300001 1232782.12500000 23188.63281250
0.11400001 1205341.37500000 27029.78125000
0.11500000 1178334.75000000 22553.32812500
0.11600000 1151767.62500000 24256.22656250
0.11700001 1125640.87500000 21916.22851562
0.11800001 1099945.50000000 21597.43164062
0.11900000 1074682.37500000 21278.71093750
0.12000000 1049864.00000000 22866.03906250
0.12100001 1025471.87500000 20642.75000000
0.12200001 1001508.50000000 25868.96679688
0.12300000 977971.00000000 29104.41796875
0.12400001 954861.43750000 23274.74804688
0.12500000 932169.31250000 22903.40039062
0.12600000 909901.00000000 24267.06054688
0.12700000 888049.81250000 18755.61328125
0.12800001 866605.18750000 20122.57421875
0.12900001 845580.62500000 16488.82226562
0.13000001 824957.12500000 21073.53125000
0.13100001 804730.43750000 17527.03125000
0.13200000 784908.31250000 20356.59765625
0.13300000 765480.25000000 20002.00000000
0.13400000 746445.25000000 15115.51660156
0.13500001 727794.37500000 22270.50781250
0.13600001 709528.06250000 21871.20312500
0.13700001 691640.06250000 17180.33984375
0.13800001 674128.50000000 14055.58007812
0.13900001 656990.12500000 26213.90820312
0.14000000 640215.18750000 16248.66113281
0.14100000 623800.37500000 15944.33789062
0.14200000 607738.75000000 20857.59375000
0.14300001 592038.75000000 15345.64550781
0.14400001 576677.31250000 13797.00585938
0.14500001 561662.56250000 13530.45214844
0.14600001 546986.81250000 19297.69726562
0.14700000 532645.25000000 13007.19726562
0.14800000 518631.59375000 18546.26562500
0.14900000 504940.00000000 14769.49511719
0.15000001 491567.87500000 13360.81542969
0.15100001 478513.00000000 14183.12597656
0.15200001 465766.25000000 12827.20312500
0.15300001 453323.40625000 15707.65722656
0.15400001 441178.87500000 16411.85546875
0.15500000 429332.71875000 11051.02441406
0.15600000 417771.53125000 11806.22363281
0.15700001 406500.56250000 13487.68945312
0.15800001 395509.40625000 9432.89941406
0.15900001 384792.78125000 10158.53027344
0.16000001 374344.93750000 10848.51660156
0.16100001 364168.53125000 11504.08496094
0.16200000 354247.96875000 11259.77148438
0.16300000 344586.43750000 9324.50878906
0.16400000 335178.68750000 8295.67285156
0.16500001 326014.71875000 11364.87402344
0.16600001 317096.40625000 7943.26562500
0.16700001 308415.03125000 16321.32421875
0.16800001 299964.78125000 11406.16210938
0.16900001 291749.25000000 9671.48828125
0.17000000 283756.84375000 8734.03613281
0.17100000 275979.90625000 9256.36621094
0.17200001 268421.71875000 9055.20703125
0.17300001 261077.15625000 10221.17089844
0.17400001 253936.37500000 6665.83007812
0.17500001 247000.79687500 8477.06835938
0.17600001 240260.26562500 8292.58398438
0.17700000 233716.57812500 7488.27929688
0.17800000 227364.32812500 6715.20556641
0.17900001 221195.79687500 8361.20117188
0.18000001 215210.12500000 6427.25048828
0.18100001 209406.39062500 8575.19238281
0.18200001 203771.71875000 5593.53417969
0.18300001 198308.96875000 7115.32617188
0.18400002 193011.68750000 9105.32714844
0.18500000 187879.75000000 8386.95214844
0.18600000 182905.06250000 5643.53564453
0.18700001 178084.93750000 6528.59423828
0.18800001 173416.10937500 4916.34667969
0.18900001 168896.73437500 5294.91308594
0.19000001 164517.87500000 5656.12500000
0.19100001 160285.06250000 6924.31542969
0.19200000 156185.20312500 6782.34228516
0.19300000 152221.98437500 4872.62597656
0.19400001 148389.12500000 4340.38183594
0.19500001 144683.32812500 4253.68994141
0.19600001 141101.14062500 5420.40039062
0.19700001 137640.28125000 4496.70849609
0.19800001 134295.84375000 4008.73120117
0.19900002 131067.90625000 4718.44482422
0.20000000 127948.89062500 4243.42480469
0.20100001 124941.07812500 4164.28613281
0.20200001 122037.57031250 4459.25292969
0.20300001 119236.21093750 4378.35400391
0.20400001 116535.46093750 3941.81225586
0.20500001 113932.90625000 3520.52709961
0.20600002 111421.77343750 5189.46923828
0.20700002 109004.03125000 5781.57421875
0.20800000 106673.92968750 4347.49609375
0.20900001 104434.00000000 3289.67114258
0.21000001 102273.78125000 4531.75146484
0.21100001 100196.22656250 3504.86425781
0.21200001 98197.25000000  3764.88281250
0.21300001 96273.40625000  4326.52734375
0.21400002 94425.11718750  3958.77343750
0.21500000 92649.76562500  3302.03759766
0.21600001 90942.42968750  4144.24658203
0.21700001 89301.64062500  3796.21289062
0.21800001 87725.97656250  3458.15820312
0.21900001 86212.38281250  3129.50976562
0.22000001 84759.48437500  2809.77709961
0.22100002 83366.97656250  3331.34472656
0.22200002 82030.38281250  3292.69970703
0.22300000 80747.50000000  2713.11596680
0.22400001 79516.75781250  3757.16699219
0.22500001 78339.62500000  3186.85595703
0.22600001 77208.41406250  3154.73583984
0.22700001 76127.24218750  3124.26220703
0.22800002 75089.66406250  2837.26318359
0.22900002 74095.00000000  2811.90551758
0.23000000 73143.41406250  3294.74511719
0.23100001 72233.35156250  3267.83691406
0.23200001 71359.25781250  2743.40673828
0.23300001 70523.36718750  3960.59252930
0.23400001 69724.21093750  2703.55639648
0.23500001 68956.81250000  2441.07128906
0.23600002 68223.80468750  2910.42773438
0.23700002 67521.19531250  4097.86181641
0.23800001 66850.03906250  3355.20361328
0.23900001 66204.56250000  3575.04638672
0.24000001 65586.88281250  2608.06250000
0.24100001 64997.31250000  2831.28295898
0.24200001 64431.67968750  2818.24194336
0.24300002 63888.37500000  3273.64062500
0.24400002 63367.89843750  3493.15576172
0.24500000 62868.58203125  2551.83569336
0.24600001 62389.44531250  2773.83471680
0.24700001 61929.01953125  2534.13549805
0.24800001 61486.95312500  2526.19165039
0.24900001 61060.12500000  2747.70581055
0.25000000 60650.91015625  2511.85742188
0.25100002 60255.46093750  3644.25048828
0.25200000 59876.17968750  2726.76123047
0.25300002 59508.47265625  3400.90942383
0.25400001 59154.14062500  2488.91064453
0.25500003 58810.24609375  2484.14501953
0.25600001 58478.28125000  3381.50683594
0.25700000 58155.05468750  2700.72070312
0.25800002 57842.19140625  2921.32006836
0.25900000 57537.39062500  2468.35400391
0.26000002 57240.87109375  2689.17626953
0.26100001 56950.28125000  2238.14599609
0.26200002 56668.83984375  2682.70312500
0.26300001 56390.57421875  2456.37353516
0.26400000 56119.49609375  2676.89990234
0.26500002 55853.03906250  3565.65820312
0.26600000 55590.83593750  2226.41308594
0.26700002 55333.53515625  2224.40820312
0.26800001 55079.23828125  2222.44726562
0.26900002 54827.47656250  2220.51293945
0.27000001 54579.13281250  2662.37011719
0.27100003 54332.38281250  2660.11376953
0.27200001 54090.07812500  3322.48315430
0.27300000 53846.94531250  2213.10937500
0.27400002 53603.80468750  3095.61987305
0.27500001 53365.31250000  2209.32397461
0.27600002 53124.17968750  3090.23388672
0.27700001 52886.08984375  2205.35009766
0.27800003 52646.49609375  2423.58178711
0.27900001 52407.98437500  2641.36254883
0.28000000 52169.13281250  2638.71484375
0.28100002 51929.37109375  2635.93505859
0.28200001 51690.70703125  2852.55175781
0.28300002 51450.36328125  3287.67846680
0.28400001 51209.27343750  2845.95556641
0.28500003 50968.08203125  2623.83715820
0.28600001 50725.51562500  2402.10693359
0.28700000 50481.88281250  2180.81738281
0.28800002 50237.90625000  2395.59472656
0.28900000 49992.96875000  3479.51074219
0.29000002 49746.34765625  2388.57104492
0.29100001 49499.69140625  2168.08642578
0.29200003 49251.89843750  2381.08325195
0.29300001 49003.23828125  2809.35571289
0.29400000 48752.49609375  2157.29785156
0.29500002 48502.39453125  2584.20776367
0.29600000 48250.31250000  2794.41699219
0.29700002 47997.24609375  2145.47705078
0.29800001 47744.55078125  2355.47753906
0.29900002 47491.42187500  2137.11425781
0.30000001 47237.30078125  2346.04052734
0.30100003 46983.03906250  2766.83154297
0.30200002 46727.53515625  2760.89648438
0.30300000 46473.02343750  3602.58886719
0.30400002 46218.86328125  3171.76977539
0.30500001 45963.16015625  2320.67993164
0.30600002 45708.18750000  2736.32080078
0.30700001 45454.32812500  2099.98999023
0.30800003 45200.21093750  2723.53906250
0.30900002 44947.30468750  2299.05468750
0.31000000 44694.78515625  3753.02124023
0.31100002 44443.24218750  2703.92700195
0.31200001 44192.44921875  2074.83544922
0.31300002 43943.35546875  2069.73217773
0.31400001 43695.92578125  2477.55908203
0.31500003 43449.19531250  2265.44116211
0.31600001 43204.71484375  2054.38427734
0.31700000 42962.33593750  2254.23388672
0.31800002 42720.85156250  2044.19287109
0.31900001 42483.14062500  2243.10986328
0.32000002 42246.09765625  3051.22460938
0.32100001 42011.91406250  3449.59838867
0.32200003 41781.20312500  3036.44921875
0.32300001 41551.68750000  3634.94189453
0.32400000 41325.93359375  2014.63928223
0.32500002 41102.84375000  2411.91503906
0.32600001 40882.53515625  2005.28833008
0.32700002 40665.57031250  3201.19384766
0.32800001 40452.59765625  2195.96923828
0.32900003 40242.07421875  2191.18115234
0.33000001 40035.78515625  2584.10986328
0.33100003 39832.10546875  2777.09472656
0.33200002 39633.82031250  2771.59326172
0.33300000 39438.01171875  2371.01318359
0.33400002 39246.74609375  2563.79394531
0.33500001 39058.85156250  2559.13598633
0.33600003 38874.96875000  2554.66870117
0.33700001 38695.38671875  1961.85620117
0.33800003 38520.34765625  2742.26367188
0.33900002 38349.38671875  2151.40063477
0.34000000 38181.85546875  2734.20263672
0.34100002 38018.78906250  2535.47314453
0.34200001 37861.67968750  2727.17675781
0.34300002 37707.12890625  1945.68798828
0.34400001 37558.60937500  2138.02392578
0.34500003 37413.54296875  1941.76306152
0.34600002 37273.63671875  2716.13012695
0.34700000 37137.31640625  2907.85180664
0.34800002 37005.69140625  2518.42236328
0.34900001 36879.19531250  1936.15783691
0.35000002 36756.88671875  2128.77514648
0.35100001 36639.19140625  1934.54931641
0.35200003 36525.07421875  2707.60400391
0.35300002 36416.34765625  2127.07885742
0.35400000 36311.14843750  2126.92553711
0.35500002 36211.37500000  2127.05639648
0.35600001 36114.79687500  2127.34204102
0.35700002 36023.34765625  2901.68090820
0.35800001 35936.01953125  2322.18554688
0.35900003 35853.20312500  2323.28784180
0.36000001 35774.97265625  2324.65771484
0.36100003 35699.96093750  2326.20971680
0.36200002 35630.28515625  1940.06909180
0.36300001 35564.08203125  2330.15869141
0.36400002 35500.87890625  2332.40795898
0.36500001 35442.37109375  2140.36474609
0.36600003 35388.29687500  2922.18872070
0.36700001 35337.26953125  2340.74072266
0.36800003 35291.19140625  2734.71459961
0.36900002 35249.04296875  2347.58642578
0.37000000 35208.94140625  2351.25317383
0.37100002 35172.55078125  2158.89135742
0.37200001 35140.63281250  2555.95410156
0.37300003 35111.70312500  2560.69677734
0.37400001 35087.33593750  2763.12768555
0.37500003 35065.62500000  2768.78198242
0.37600002 35046.65234375  2774.64355469
0.37700000 35031.03906250  2184.88598633
0.37800002 35019.43750000  3384.45361328
0.37900001 35010.98437500  2195.18872070
0.38000003 35004.81250000  2400.63012695
0.38100001 35002.03906250  2406.74023438
0.38200003 35001.49609375  2614.08691406
0.38300002 35004.10156250  2217.85986328
0.38400000 35010.42187500  2830.59252930
0.38500002 35018.23828125  3244.08984375
0.38600001 35030.20312500  2643.55444336
0.38700002 35042.82812500  2855.28979492
0.38800001 35058.50390625  2863.92919922
0.38900003 35077.21875000  2257.21923828
0.39000002 35098.30859375  2058.51586914
0.39100003 35121.94531250  2684.72167969
0.39200002 35148.24218750  2486.38671875
0.39300001 35175.26562500  2910.40161133
0.39400002 35206.78125000  2294.60205078
0.39500001 35238.62500000  2511.80932617
0.39600003 35272.75781250  2100.49291992
0.39700001 35309.08593750  2529.54296875
0.39800003 35347.86328125  2538.68383789
0.39900002 35388.16796875  2760.27734375
0.40000001 35430.66406250  2557.38525391
0.40100002 35473.96484375  2780.80419922
0.40200001 35520.51562500  2361.93676758
0.40300003 35567.54687500  2586.47216797
0.40400001 35616.93359375  2596.47460938
0.40500003 35667.64062500  2172.15942383
0.40600002 35721.00781250  3053.07470703
0.40700001 35774.53515625  3284.10229492
0.40800002 35830.11718750  3077.44897461
0.40900001 35886.53515625  4193.34179688
0.41000003 35945.34765625  2659.23706055
0.41100001 36005.07031250  2670.13598633
0.41200003 36065.69140625  2681.12377930
0.41300002 36128.45312500  2692.29248047
0.41400003 36192.01171875  2928.83886719
0.41500002 36256.41796875  2488.64062500
0.41600001 36321.71093750  2271.92309570
0.41700003 36388.66015625  2966.03979492
0.41800001 36457.37109375  2978.74951172
0.41900003 36524.79296875  3451.59326172
0.42000002 36594.91796875  2542.06616211
0.42100003 36665.47265625  2553.01708984
0.42200002 36737.17187500  2330.97363281
0.42300001 36809.26171875  3511.60351562
0.42400002 36881.98046875  2586.34912109
0.42500001 36955.55859375  2833.75219727
0.42600003 37029.58203125  3794.79174805
0.42700002 37104.57812500  2858.53686523
0.42800003 37179.52343750  2392.50244141
0.42900002 37255.65234375  2643.28857422
0.43000001 37331.89453125  3378.90991211
0.43100002 37407.89062500  3151.24096680
0.43200001 37484.96093750  3165.04272461
0.43300003 37562.23046875  3178.89184570
0.43400002 37639.61718750  3438.37915039
0.43500003 37716.52343750  2959.99291992
0.43600002 37795.81250000  2477.51562500
0.43700001 37872.95312500  2737.07836914
0.43800002 37950.11718750  2748.91699219
0.43900001 38028.21484375  3011.83471680
0.44000003 38105.93750000  2772.77880859
0.44100001 38183.85156250  3291.06616211
0.44200003 38261.93359375  2542.50561523
0.44300002 38338.79687500  3064.03686523
0.44400004 38416.19531250  3333.56567383
0.44500002 38492.44921875  3862.71752930
0.44600001 38568.42187500  3103.21533203
0.44700003 38645.15234375  3895.43164062
0.44800001 38720.35546875  2607.81591797
0.44900003 38795.75781250  3142.45654297
0.45000002 38871.08593750  3944.44360352
0.45100003 38944.60937500  3168.53369141
0.45200002 39018.13671875  4242.05224609
0.45300001 39091.21484375  3993.16772461
0.45400003 39163.59765625  4009.37353516
0.45500001 39235.01562500  4562.24755859
0.45600003 39305.86328125  4311.06738281
0.45700002 39375.64843750  3516.63940430
0.45800003 39445.22265625  2987.38427734
0.45900002 39513.26562500  3271.69848633
0.46000001 39581.80078125  3558.20605469
0.46100003 39647.70703125  3846.62084961
0.46200001 39714.04296875  3033.95434570
0.46300003 39778.46875000  3322.29785156
0.46400002 39842.84375000  3890.65380859
0.46500003 39905.54687500  2789.39794922
0.46600002 39968.03125000  3359.71289062
0.46700001 40028.12890625  3371.96972656
0.46800002 40089.27734375  4512.44921875
0.46900001 40147.28125000  3679.49853516
0.47000003 40205.04687500  3124.53540039
0.47100002 40262.00781250  3420.66040039
0.47200003 40317.55859375  4290.79638672
0.47300002 40372.44140625  3444.57690430
0.47400004 40425.35156250  3456.36791992
0.47500002 40478.23046875  3468.17504883
0.47600001 40530.15625000  4929.88574219
0.47700003 40579.21093750  4073.34155273
0.47800002 40628.84375000  4670.69189453
0.47900003 40677.08984375  3221.62573242
0.48000002 40723.60156250  5288.77441406
0.48100004 40770.10937500  3537.21484375
0.48200002 40813.54687500  3844.02416992
0.48300001 40856.74609375  3856.05981445
0.48400003 40899.69531250  3570.54370117
0.48500001 40940.66015625  3879.94653320
0.48600003 40981.46875000  4191.17529297
0.48700002 41020.61328125  3302.97998047
0.48800004 41057.92187500  4818.55810547
0.48900002 41094.93750000  4530.71728516
0.49000001 41130.53515625  4846.82226562
0.49100003 41165.59765625  3038.02124023
0.49200001 41199.06640625  3960.67236328
0.49300003 41232.20312500  3055.30639648
0.49400002 41263.59765625  3370.20434570
0.49500003 41293.72656250  3072.25341797
0.49600002 41323.76562500  4312.96142578
0.49700001 41352.17187500  3089.00732422
0.49800003 41379.96875000  4026.47802734
0.49900001 41406.30078125  4347.66162109
0.50000000 41432.08203125  5604.51757812
