# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.04900000 3696473.75000000 27723.55468750
0.05000000 3657380.00000000 41968.43750000
0.05100000 3617965.75000000 50796.24218750
0.05200000 3578207.00000000 28446.74609375
0.05300000 3538172.00000000 28659.19531250
0.05400000 3497848.75000000 31742.97851562
0.05500000 3457280.50000000 40657.62109375
0.05600000 3416482.50000000 32132.01953125
0.05700000 3375462.25000000 35239.82812500
0.05800000 3334232.50000000 44261.93750000
0.05900000 3292861.50000000 35562.90625000
0.06000000 3251323.50000000 35699.53515625
0.06100000 3209677.25000000 44775.00000000
0.06200000 3167898.25000000 47898.62500000
0.06300000 3126043.00000000 30010.01367188
0.06400000 3084094.00000000 30069.91796875
0.06500001 3042114.00000000 39152.01171875
0.06600000 3000098.50000000 33166.08984375
0.06700000 2958055.25000000 36206.59765625
0.06800000 2916031.50000000 39235.20703125
0.06900001 2874014.25000000 54318.87500000
0.07000000 2832055.50000000 33177.53125000
0.07100000 2790146.50000000 33146.94140625
0.07200000 2748301.25000000 30093.90039062
0.07300001 2706561.75000000 39055.68750000
0.07400000 2664927.50000000 47968.69531250
0.07500000 2623413.50000000 47851.06250000
0.07600001 2582036.50000000 38769.28125000
0.07700001 2540826.50000000 50537.04296875
0.07800000 2499768.25000000 32584.48046875
0.07900000 2458897.75000000 32457.45117188
0.08000001 2418241.75000000 32319.80273438
0.08100000 2377793.50000000 43870.28906250
0.08200000 2337565.75000000 34923.23437500
0.08300000 2297583.25000000 55004.14453125
0.08400001 2257840.25000000 34544.95703125
0.08500000 2218380.00000000 28617.10156250
0.08600000 2179176.25000000 39813.55078125
0.08700000 2140265.75000000 31076.66015625
0.08800001 2101660.00000000 28057.16406250
0.08900000 2063348.12500000 33426.23828125
0.09000000 2025368.50000000 41469.42187500
0.09100001 1987704.00000000 27430.31640625
0.09200001 1950385.75000000 32649.46093750
0.09300000 1913415.25000000 32374.98632812
0.09400000 1876785.75000000 32093.03710938
0.09500001 1840528.00000000 39755.40625000
0.09600000 1804641.75000000 36760.55468750
0.09700000 1769119.87500000 33807.88281250
0.09800000 1733986.00000000 25749.69335938
0.09900001 1699248.12500000 40781.95703125
0.10000000 1664901.62500000 27745.58593750
0.10100000 1630945.00000000 37430.18750000
0.10200001 1597403.75000000 44423.80078125
0.10300001 1564274.87500000 34163.76562500
0.10400000 1531556.50000000 26534.21679688
0.10500000 1499262.12500000 28605.92187500
0.10600001 1467382.50000000 37682.38671875
0.10700001 1435933.00000000 37219.38671875
0.10800000 1404909.62500000 27564.32812500
0.10900000 1374322.12500000 29479.21093750
0.11000001 1344166.37500000 29094.48242188
0.11100001 1314450.75000000 22082.77343750
0.11200000 1285164.00000000 26140.23632812
0.11300001 1256320.37500000 23631.38671875
0.11400001 1227911.87500000 27535.92578125
0.11500000 1199941.37500000 22966.87890625
0.11600000 1172427.87500000 24691.33203125
0.11700001 1145332.25000000 22299.61914062
0.11800001 1118690.12500000 21965.48242188
0.11900000 1092479.25000000 21631.08984375
0.12000000 1066718.12500000 23233.12109375
0.12100001 1041395.25000000 20963.28710938
0.12200001 1016504.06250000 26256.30273438
0.12300000 992053.06250000 29523.50000000
0.12400001 968027.31250000 23595.66601562
0.12500000 944435.18750000 23204.77343750
0.12600000 921281.50000000 24570.57812500
0.12700000 898551.18750000 18977.40234375
0.12800001 876248.68750000 20346.49609375
0.12900001 854366.75000000 16660.15234375
0.13000001 832905.87500000 21276.58203125
0.13100001 811862.87500000 17682.37500000
0.13200000 791232.00000000 20520.60156250
0.13300000 771012.62500000 20146.56054688
0.13400000 751202.68750000 15211.85449219
0.13500001 731790.37500000 22392.78710938
0.13600001 712780.37500000 21971.45703125
0.13700001 694167.37500000 17243.11914062
0.13800001 675945.31250000 14093.46093750
0.13900001 658112.93750000 26258.70898438
0.14000000 640659.75000000 16259.94433594
0.14100000 623596.93750000 15939.13769531
0.14200000 606897.31250000 20828.71679688
0.14300001 590573.12500000 15307.65625000
0.14400001 574612.43750000 13747.60351562
0.14500001 559016.56250000 13466.70996094
0.14600001 543775.43750000 19184.39843750
0.14700000 528890.43750000 12915.50488281
0.14800000 514350.09375000 18393.16015625
0.14900000 500151.40625000 14629.42871094
0.15000001 486290.03125000 13217.36328125
0.15100001 472765.71875000 14012.77636719
0.15200001 459566.46875000 12656.46093750
0.15300001 446690.68750000 15477.83398438
0.15400001 434130.50000000 16149.65625000
0.15500000 421886.37500000 10859.35546875
0.15600000 409947.65625000 11585.12109375
0.15700001 398315.15625000 13216.09765625
0.15800001 386974.25000000 9229.33593750
0.15900001 375930.71875000 9924.57128906
0.16000001 365169.00000000 10582.59863281
0.16100001 354699.09375000 11204.94531250
0.16200000 344502.18750000 10950.00195312
0.16300000 334576.78125000 9053.64746094
0.16400000 324921.09375000 8041.79736328
0.16500001 315524.75000000 10999.19335938
0.16600001 306390.46875000 7675.08154297
0.16700001 297504.90625000 15743.96093750
0.16800001 288865.59375000 10984.11523438
0.16900001 280473.59375000 9297.70019531
0.17000000 272317.68750000 8381.93847656
0.17100000 264392.93750000 8867.73925781
0.17200001 256697.81250000 8659.70117188
0.17300001 249226.17187500 9757.20507812
0.17400001 241975.93750000 6351.86865234
0.17500001 234937.09375000 8063.04150391
0.17600001 228107.40625000 7873.12792969
0.17700000 221484.98437500 7096.37890625
0.17800000 215060.92187500 6351.82421875
0.17900001 208834.18750000 7893.93261719
0.18000001 202799.46875000 6056.60644531
0.18100001 196953.45312500 8065.24414062
0.18200001 191285.15625000 5250.77783203
0.18300001 185798.98437500 6666.46826172
0.18400002 180485.89062500 8514.42285156
0.18500000 175344.84375000 7827.39404297
0.18600000 170367.62500000 5256.69335938
0.18700001 165554.40625000 6069.22460938
0.18800001 160897.75000000 4561.45166016
0.18900001 156397.31250000 4903.05615234
0.19000001 152041.53125000 5227.18798828
0.19100001 147839.46875000 6386.66552734
0.19200000 143774.28125000 6243.39843750
0.19300000 139853.84375000 4476.72167969
0.19400001 136063.76562500 3979.86523438
0.19500001 132407.76562500 3892.78857422
0.19600001 128878.66406250 4950.87402344
0.19700001 125475.49218750 4099.28466797
0.19800001 122192.53906250 3647.44750977
0.19900002 119028.68750000 4285.03320312
0.20000000 115978.35156250 3846.42211914
0.20100001 113041.32812500 3767.66748047
0.20200001 110210.54687500 4027.09350586
0.20300001 107486.78906250 3946.91503906
0.20400001 104864.42187500 3547.03930664
0.20500001 102342.14062500 3162.37231445
0.20600002 99915.70312500  4653.57421875
0.20700002 97582.50781250  5175.77685547
0.20800000 95340.20312500  3885.59008789
0.20900001 93188.17968750  2935.42773438
0.21000001 91118.01562500  4037.43945312
0.21100001 89132.41406250  3117.85205078
0.21200001 87226.53125000  3344.26538086
0.21300001 85397.23437500  3837.75195312
0.21400002 83644.14843750  3506.78125000
0.21500000 81965.64062500  2921.25537109
0.21600001 80355.06250000  3661.78027344
0.21700001 78813.10937500  3350.34545898
0.21800001 77337.88281250  3048.65942383
0.21900001 75924.17968750  2756.04785156
0.22000001 74574.00781250  2472.12841797
0.22100002 73283.35937500  2928.40332031
0.22200002 72050.89843750  2892.12329102
0.22300000 70871.90625000  2381.29614258
0.22400001 69746.49218750  3295.52197266
0.22500001 68675.25781250  2793.70971680
0.22600001 67651.38281250  2764.23559570
0.22700001 66677.15625000  2736.43066406
0.22800002 65749.00000000  2484.32617188
0.22900002 64864.52734375  2461.60888672
0.23000000 64023.76953125  2883.95068359
0.23100001 63225.36328125  2860.31542969
0.23200001 62464.50390625  2401.44799805
0.23300001 61743.04296875  3467.48950195
0.23400001 61058.80078125  2367.55517578
0.23500001 60408.14062500  2138.44824219
0.23600002 59793.51953125  2550.79174805
0.23700002 59210.05859375  3593.45874023
0.23800001 58658.90234375  2944.09033203
0.23900001 58135.69921875  3139.32788086
0.24000001 57642.43750000  2292.15161133
0.24100001 57177.85937500  2490.66772461
0.24200001 56738.69531250  2481.75073242
0.24300002 56324.57812500  2886.07153320
0.24400002 55933.94140625  3083.35864258
0.24500000 55566.30859375  2255.43652344
0.24600001 55221.06250000  2455.12841797
0.24700001 54897.05468750  2246.38745117
0.24800001 54592.07031250  2242.91528320
0.24900001 54305.98046875  2443.76928711
0.25000000 54037.62890625  2237.96850586
0.25100002 53786.62890625  3253.01562500
0.25200000 53553.02734375  2438.80493164
0.25300002 53333.30859375  3047.99877930
0.25400001 53129.25781250  2235.41357422
0.25500003 52937.37500000  2236.07495117
0.25600001 52759.92578125  3050.84277344
0.25700000 52593.32031250  2442.43383789
0.25800002 52439.00390625  2648.43212891
0.25900000 52294.85156250  2243.44921875
0.26000002 52161.44140625  2450.54467773
0.26100001 52036.26171875  2045.02514648
0.26200002 51921.29296875  2457.95434570
0.26300001 51812.56640625  2256.95556641
0.26400000 51713.26171875  2466.72265625
0.26500002 51620.17187500  3295.43188477
0.26600000 51533.20312500  2063.90478516
0.26700002 51452.98437500  2068.41015625
0.26800001 51378.03125000  2073.10351562
0.26900002 51306.88671875  2077.92919922
0.27000001 51241.78906250  2499.57446289
0.27100003 51178.92187500  2505.72021484
0.27200001 51122.17968750  3140.18017578
0.27300000 51066.24218750  2098.82250977
0.27400002 51011.27734375  2945.90136719
0.27500001 50962.22265625  2109.83618164
0.27600002 50911.95312500  2961.54858398
0.27700001 50865.29687500  2121.08300781
0.27800003 50819.05078125  2339.45532227
0.27900001 50773.44531250  2558.98168945
0.28000000 50728.39453125  2565.84228516
0.28100002 50683.19921875  2572.67944336
0.28200001 50639.01171875  2794.51391602
0.28300002 50593.77734375  3232.94262695
0.28400001 50547.15625000  2809.15820312
0.28500003 50501.10156250  2599.79687500
0.28600001 50452.82031250  2389.19335938
0.28700000 50402.79687500  2177.40087891
0.28800002 50352.14062500  2401.04199219
0.28900000 50299.39453125  3500.83789062
0.29000002 50244.37890625  2412.48413086
0.29100001 50188.28515625  2198.24707031
0.29200003 50129.04296875  2423.48876953
0.29300001 50067.95703125  2870.39599609
0.29400000 50003.04296875  2212.63476562
0.29500002 49936.35546875  2660.60913086
0.29600000 49866.41796875  2888.01367188
0.29700002 49793.05078125  2225.74951172
0.29800001 49717.60156250  2452.81787109
0.29900002 49639.08593750  2233.75903320
0.30000001 49556.45312500  2461.22143555
0.30100003 49471.27343750  2913.36352539
0.30200002 49381.69531250  2917.71752930
0.30300000 49289.99609375  3820.96044922
0.30400002 49194.60546875  3375.97998047
0.30500001 49094.70312500  2478.79150391
0.30600002 48991.64453125  2932.88500977
0.30700001 48886.30078125  2258.54711914
0.30800003 48776.07421875  2939.00268555
0.30900002 48662.26562500  2489.07495117
0.31000000 48545.32421875  4076.35083008
0.31100002 48425.31250000  2946.19628906
0.31200001 48301.37109375  2267.74951172
0.31300002 48174.02734375  2268.99682617
0.31400001 48043.46875000  2724.06469727
0.31500003 47909.18750000  2497.98535156
0.31600001 47771.75781250  2271.54711914
0.31700000 47631.44140625  2499.22167969
0.31800002 47487.11328125  2272.25854492
0.31900001 47341.09765625  2499.61010742
0.32000002 47191.15234375  3408.38110352
0.32100001 47037.97265625  3862.28808594
0.32200003 46883.10937500  3407.23022461
0.32300001 46724.05859375  4087.42089844
0.32400000 46563.25781250  2269.95874023
0.32500002 46399.43750000  2722.71923828
0.32600001 46232.96093750  2267.72680664
0.32700002 46064.52734375  3626.19995117
0.32800001 45894.26171875  2491.37011719
0.32900003 45721.05859375  2489.51171875
0.33000001 45546.59765625  2939.80517578
0.33100003 45368.85546875  3163.11694336
0.33200002 45191.67187500  3160.25366211
0.33300000 45011.32421875  2706.08081055
0.33400002 44830.13281250  2928.52856445
0.33500001 44646.66015625  2925.24926758
0.33600003 44462.88281250  2921.87866211
0.33700001 44277.22656250  2244.85546875
0.33800003 44091.47265625  3138.87231445
0.33900002 43904.03125000  2463.01635742
0.34000000 43716.02343750  3130.50439453
0.34100002 43526.80078125  2902.80249023
0.34200001 43339.25781250  3121.72680664
0.34300002 43149.45703125  2226.51220703
0.34400001 42961.38281250  2445.57690430
0.34500003 42772.15625000  2219.87500000
0.34600002 42583.98437500  3103.09497070
0.34700000 42394.81640625  3319.51416016
0.34800002 42206.15234375  2872.33984375
0.34900001 42018.89453125  2205.99194336
0.35000002 41831.76562500  2422.68676758
0.35100001 41646.43750000  2198.93188477
0.35200003 41460.59765625  3073.47436523
0.35300002 41276.32421875  2410.95019531
0.35400000 41092.85937500  2407.01416016
0.35500002 40911.78515625  2403.15844727
0.35600001 40731.07812500  2399.26416016
0.35700002 40552.37109375  3266.49365234
0.35800001 40375.42187500  2609.05981445
0.35900003 40200.08984375  2604.96606445
0.36000001 40027.24609375  2600.97045898
0.36100003 39855.72265625  2596.99902344
0.36200002 39687.40625000  2160.97949219
0.36300001 39520.17578125  2589.36206055
0.36400002 39354.79296875  2585.61010742
0.36500001 39192.26953125  2366.82128906
0.36600003 39033.16796875  3223.16406250
0.36700001 38875.17578125  2575.09179688
0.36800003 38721.58984375  3000.53613281
0.36900002 38570.80078125  2568.81542969
0.37000000 38420.81250000  2565.74194336
0.37100002 38273.96875000  2349.25634766
0.37200001 38131.42187500  2773.48901367
0.37300003 37991.01562500  2770.68505859
0.37400001 37854.41406250  2981.03515625
0.37500003 37721.03906250  2978.45336914
0.37600002 37590.54687500  2976.04370117
0.37700000 37462.73828125  2336.55102539
0.37800002 37339.13281250  3608.64062500
0.37900001 37219.02734375  2333.63305664
0.38000003 37101.80468750  2544.44189453
0.38100001 36987.92578125  2543.28979492
0.38200003 36877.78906250  2754.21777344
0.38300002 36770.57031250  2329.78344727
0.38400000 36667.82421875  2964.59350586
0.38500002 36567.89062500  3387.64965820
0.38600001 36472.53906250  2752.40014648
0.38700002 36379.20703125  2964.17797852
0.38800001 36289.79687500  2964.51367188
0.38900003 36204.42187500  2329.75463867
0.39000002 36123.12109375  2118.62109375
0.39100003 36045.28515625  2755.30175781
0.39200002 35971.19531250  2544.60253906
0.39300001 35899.41015625  2970.31713867
0.39400002 35832.86718750  2335.40722656
0.39500001 35769.07031250  2549.61938477
0.39600003 35708.35156250  2126.43237305
0.39700001 35651.94921875  2554.10571289
0.39800003 35599.13281250  2556.72998047
0.39900002 35549.51171875  2772.86206055
0.40000001 35503.58984375  2562.64916992
0.40100002 35460.43359375  2779.74365234
0.40200001 35421.98046875  2355.38476562
0.40300003 35385.54687500  2573.23706055
0.40400001 35353.35546875  2577.25976562
0.40500003 35323.95312500  2151.22900391
0.40600002 35298.94531250  3017.00097656
0.40700001 35275.89453125  3238.32714844
0.40800002 35256.41406250  3028.17358398
0.40900001 35240.00781250  4117.79492188
0.41000003 35228.11328125  2606.17602539
0.41100001 35217.98437500  2611.76586914
0.41200003 35210.52734375  2617.55078125
0.41300002 35206.98828125  2623.62475586
0.41400003 35206.27343750  2849.06787109
0.41500002 35208.36328125  2416.70214844
0.41600001 35212.50781250  2202.54248047
0.41700003 35220.21875000  2870.80029297
0.41800001 35231.08984375  2878.55639648
0.41900003 35242.90234375  3330.45458984
0.42000002 35258.98828125  2449.26562500
0.42100003 35277.23828125  2456.35424805
0.42200002 35298.29296875  2239.67675781
0.42300001 35320.80468750  3369.60473633
0.42400002 35345.96875000  2478.63623047
0.42500001 35373.71484375  2712.45654297
0.42600003 35403.61328125  3628.16259766
0.42700002 35435.85937500  2729.97875977
0.42800003 35470.23437500  2282.50976562
0.42900002 35507.07031250  2519.22680664
0.43000001 35545.44140625  3217.21801758
0.43100002 35585.03125000  2997.68310547
0.43200001 35627.58203125  3008.21508789
0.43300003 35671.55078125  3018.88354492
0.43400002 35717.34375000  3262.77954102
0.43500003 35764.73437500  2806.81665039
0.43600002 35814.99218750  2347.67285156
0.43700001 35865.29687500  2591.98510742
0.43800002 35917.53125000  2601.68652344
0.43900001 35971.24218750  2848.92236328
0.44000003 36026.74609375  2621.48632812
0.44100001 36083.58984375  3110.04467773
0.44200003 36142.22265625  2401.65087891
0.44300002 36201.14062500  2893.19531250
0.44400004 36262.10937500  3146.64477539
0.44500002 36322.71093750  3644.98413086
0.44600001 36385.70703125  2927.59399414
0.44700003 36449.82812500  3674.14282227
0.44800001 36514.54296875  2459.25463867
0.44900003 36580.39453125  2963.01220703
0.45000002 36647.66406250  3718.82177734
0.45100003 36714.52734375  2987.09423828
0.45200002 36783.26562500  3999.07690430
0.45300001 36852.43359375  3764.47607422
0.45400003 36922.42968750  3779.93383789
0.45500001 36992.63671875  4301.50390625
0.45600003 37064.02343750  4065.18237305
0.45700002 37135.79687500  3316.59814453
0.45800003 37208.11328125  2817.95678711
0.45900002 37280.45703125  3086.82202148
0.46000001 37354.62109375  3357.99365234
0.46100003 37427.50390625  3631.21655273
0.46200001 37502.12109375  2864.97460938
0.46300003 37576.28125000  3138.37109375
0.46400002 37651.44140625  3676.66333008
0.46500003 37726.39062500  2637.07495117
0.46600002 37801.89453125  3177.62744141
0.46700001 37876.69140625  3190.73242188
0.46800002 37953.25390625  4272.01855469
0.46900001 38028.46875000  3485.30932617
0.47000003 38104.40625000  2961.28417969
0.47100002 38180.59765625  3243.82373047
0.47200003 38256.91406250  4071.49243164
0.47300002 38333.04296875  3270.57543945
0.47400004 38408.94531250  3283.96508789
0.47500002 38485.46093750  3297.43457031
0.47600001 38561.99609375  4690.48828125
0.47700003 38637.22265625  3878.40454102
0.47800002 38713.23437500  4450.47363281
0.47900003 38789.70703125  3072.14501953
0.48000002 38864.94531250  5047.39062500
0.48100004 38941.03125000  3378.52416992
0.48200002 39015.25390625  3674.65185547
0.48300001 39090.13671875  3689.32714844
0.48400003 39165.32421875  3419.13305664
0.48500001 39239.44531250  3718.72241211
0.48600003 39314.20703125  4020.66430664
0.48700002 39388.53906250  3171.56518555
0.48800004 39461.42968750  4631.19384766
0.48900002 39534.28125000  4358.65478516
0.49000001 39607.19140625  4667.31152344
0.49100003 39680.16406250  2928.39624023
0.49200001 39752.00781250  3821.55932617
0.49300003 39823.76953125  2950.94140625
0.49400002 39894.67187500  3258.39746094
0.49500003 39965.11718750  2973.40502930
0.49600002 40035.71093750  4178.52734375
0.49700001 40104.83203125  2995.83105469
0.49800003 40174.27734375  3909.15820312
0.49900001 40242.57031250  4225.47021484
0.50000000 40310.45312500  5452.79492188
