# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.08400001 2240056.75000000 34272.87109375
0.08500000 2200745.75000000 28389.62109375
0.08600000 2161731.75000000 39494.83984375
0.08700000 2123024.25000000 30826.31445312
0.08800001 2084625.12500000 27829.74804688
0.08900000 2046553.87500000 33154.17187500
0.09000000 2008821.62500000 41130.62500000
0.09100001 1971431.25000000 27205.75195312
0.09200001 1934377.50000000 32381.48242188
0.09300000 1897705.62500000 32109.17968750
0.09400000 1861383.37500000 31829.65625000
0.09500001 1825446.50000000 39429.64843750
0.09600000 1789887.62500000 36460.01171875
0.09700000 1754720.37500000 33532.70703125
0.09800000 1719947.37500000 25541.22070312
0.09900001 1685580.12500000 40453.92578125
0.10000000 1651612.00000000 27524.11523438
0.10100000 1618055.75000000 37134.37890625
0.10200001 1584917.12500000 44076.54687500
0.10300001 1552203.75000000 33900.13281250
0.10400000 1519904.75000000 26332.34960938
0.10500000 1488049.50000000 28391.98632812
0.10600001 1456604.12500000 37405.59765625
0.10700001 1425613.50000000 36951.90625000
0.10800000 1395041.12500000 27370.70703125
0.10900000 1364918.62500000 29277.50585938
0.11000001 1335225.00000000 28900.94726562
0.11100001 1305981.00000000 21940.48242188
0.11200000 1277176.87500000 25977.77929688
0.11300001 1248811.12500000 23490.13867188
0.11400001 1220891.50000000 27378.49414062
0.11500000 1193414.12500000 22841.94726562
0.11600000 1166386.25000000 24564.09570312
0.11700001 1139793.62500000 22191.78320312
0.11800001 1113642.00000000 21866.36132812
0.11900000 1087929.62500000 21541.00781250
0.12000000 1062652.00000000 23144.56054688
0.12100001 1037824.75000000 20891.41406250
0.12200001 1013426.68750000 26176.81250000
0.12300000 989459.50000000 29446.31640625
0.12400001 965928.31250000 23544.50390625
0.12500000 942822.25000000 23165.14257812
0.12600000 920145.62500000 24540.28515625
0.12700000 897890.56250000 18963.44921875
0.12800001 876057.81250000 20342.06250000
0.12900001 854642.75000000 16665.53515625
0.13000001 833643.93750000 21295.43554688
0.13100001 813052.25000000 17708.27929688
0.13200000 792868.25000000 20563.03710938
0.13300000 773088.06250000 20200.79101562
0.13400000 753705.87500000 15262.54394531
0.13500001 734719.06250000 22482.40429688
0.13600001 716123.50000000 22074.50781250
0.13700001 697915.12500000 17336.21289062
0.13800001 680090.00000000 14179.87792969
0.13900001 662643.87500000 26439.49218750
0.14000000 645569.81250000 16384.56250000
0.14100000 628864.43750000 16073.77539062
0.14200000 612526.25000000 21021.90234375
0.14300001 596549.37500000 15462.56054688
0.14400001 580919.31250000 13898.49511719
0.14500001 565646.06250000 13626.41503906
0.14600001 550714.06250000 19429.19335938
0.14700000 536127.75000000 13092.23925781
0.14800000 521869.78125000 18662.06445312
0.14900000 507949.46875000 14857.52246094
0.15000001 494349.90625000 13436.43066406
0.15100001 481070.21875000 14258.92187500
0.15200001 468110.53125000 12891.76464844
0.15300001 455462.87500000 15781.79003906
0.15400001 443112.21875000 16483.77539062
0.15500000 431066.62500000 11095.65527344
0.15600000 419314.03125000 11849.81445312
0.15700001 407855.03125000 13532.63085938
0.15800001 396677.40625000 9460.75683594
0.15900001 385782.31250000 10184.65332031
0.16000001 375160.12500000 10872.14160156
0.16100001 364814.87500000 11524.50292969
0.16200000 354728.34375000 11275.04003906
0.16300000 344906.59375000 9333.17285156
0.16400000 335336.59375000 8299.58105469
0.16500001 326019.96875000 11365.05664062
0.16600001 316949.50000000 7939.58544922
0.16700001 308117.53125000 16305.58105469
0.16800001 299521.62500000 11389.31054688
0.16900001 291160.68750000 9651.97753906
0.17000000 283026.65625000 8711.56054688
0.17100000 275114.09375000 9227.32714844
0.17200001 267421.40625000 9021.46191406
0.17300001 259940.42187500 10176.66796875
0.17400001 252669.25000000 6632.56835938
0.17500001 245604.31250000 8429.14062500
0.17600001 238736.67187500 8239.99707031
0.17700000 232068.65625000 7435.47998047
0.17800000 225590.00000000 6662.80078125
0.17900001 219300.84375000 8289.57226562
0.18000001 213196.15625000 6367.10351562
0.18100001 207273.07812500 8487.83300781
0.18200001 201521.42187500 5531.76318359
0.18300001 195942.75000000 7030.42626953
0.18400002 190533.45312500 8988.41601562
0.18500000 185287.17187500 8271.21972656
0.18600000 180201.59375000 5560.12011719
0.18700001 175271.46875000 6425.45214844
0.18800001 170494.59375000 4833.52197266
0.18900001 165870.51562500 5200.04101562
0.19000001 161385.21875000 5548.42431641
0.19100001 157048.98437500 6784.51660156
0.19200000 152848.09375000 6637.42871094
0.19300000 148785.79687500 4762.63330078
0.19400001 144852.17187500 4236.92626953
0.19500001 141049.53125000 4146.85644531
0.19600001 137371.71875000 5277.13476562
0.19700001 133817.65625000 4371.82324219
0.19800001 130381.59375000 3891.89086914
0.19900002 127063.42187500 4574.28369141
0.20000000 123857.59375000 4107.73730469
0.20100001 120763.03906250 4025.03222656
0.20200001 117775.14843750 4303.50390625
0.20300001 114893.57812500 4218.89257812
0.20400001 112113.18750000 3792.22875977
0.20500001 109433.53125000 3381.49633789
0.20600002 106849.06250000 4976.49560547
0.20700002 104358.26562500 5535.16308594
0.20800000 101958.68750000 4155.32617188
0.20900001 99651.22656250  3139.01367188
0.21000001 97426.55468750  4316.97070312
0.21100001 95287.59375000  3333.16015625
0.21200001 93230.21875000  3574.44677734
0.21300001 91251.13281250  4100.82617188
0.21400002 89350.07812500  3746.00219727
0.21500000 87524.59375000  3119.37646484
0.21600001 85769.64843750  3908.52294922
0.21700001 84086.45312500  3574.51513672
0.21800001 82471.04687500  3251.00878906
0.21900001 80919.89062500  2937.39208984
0.22000001 79433.82812500  2633.23144531
0.22100002 78011.97656250  3117.35888672
0.22200002 76648.98437500  3076.69042969
0.22300000 75343.98437500  2531.55786133
0.22400001 74093.71093750  3500.92797852
0.22500001 72901.48437500  2965.63256836
0.22600001 71759.06250000  2932.07543945
0.22700001 70669.80468750  2900.28906250
0.22800002 69628.73437500  2630.92187500
0.22900002 68633.77343750  2604.65185547
0.23000000 67686.66406250  3048.94580078
0.23100001 66783.79687500  3021.29907227
0.23200001 65921.62500000  2534.35693359
0.23300001 65102.16406250  3656.13769531
0.23400001 64322.54687500  2494.10693359
0.23500001 63578.64453125  2250.68408203
0.23600002 62873.32421875  2682.17626953
0.23700002 62203.55078125  3775.13378906
0.23800001 61567.05078125  3090.05029297
0.23900001 60962.23437500  3291.96069336
0.24000001 60389.53125000  2401.38989258
0.24100001 59847.19921875  2606.94409180
0.24200001 59333.52343750  2595.24853516
0.24300002 58846.06250000  3015.27246094
0.24400002 58385.57812500  3218.50512695
0.24500000 57949.97656250  2352.18969727
0.24600001 57538.54296875  2558.16357422
0.24700001 57149.87500000  2338.57299805
0.24800001 56782.46093750  2332.90747070
0.24900001 56434.99609375  2539.57495117
0.25000000 56108.69531250  2323.74169922
0.25100002 55799.51562500  3374.75488281
0.25200000 55510.36718750  2527.94213867
0.25300002 55235.67187500  3156.71899414
0.25400001 54978.11718750  2313.20434570
0.25500003 54734.84765625  2312.00024414
0.25600001 54505.90625000  3151.80419922
0.25700000 54289.32421875  2521.19628906
0.25800002 54086.07031250  2731.61718750
0.25900000 53894.38671875  2312.06933594
0.26000002 53713.76953125  2523.47314453
0.26100001 53541.48828125  2104.18066406
0.26200002 53380.52343750  2527.03417969
0.26300001 53226.08984375  2318.52856445
0.26400000 53081.45703125  2531.98559570
0.26500002 52943.28515625  3379.89941406
0.26600000 52811.82031250  2115.11352539
0.26700002 52687.41015625  2118.03393555
0.26800001 52568.64453125  2121.14477539
0.26900002 52452.91406250  2124.34326172
0.27000001 52343.67968750  2553.32470703
0.27100003 52236.57031250  2557.50268555
0.27200001 52136.22265625  3202.46752930
0.27300000 52035.86328125  2138.67407227
0.27400002 51936.90234375  2999.35620117
0.27500001 51843.11718750  2146.30517578
0.27600002 51747.93750000  3010.17773438
0.27700001 51656.26953125  2154.06640625
0.27800003 51565.20312500  2373.80444336
0.27900001 51473.79687500  2594.27954102
0.28000000 51383.24609375  2598.96459961
0.28100002 51292.03906250  2603.58398438
0.28200001 51201.37500000  2825.54785156
0.28300002 51109.53125000  3265.89941406
0.28400001 51016.23046875  2835.22705078
0.28500003 50922.40234375  2621.48559570
0.28600001 50826.48437500  2406.88818359
0.28700000 50728.91796875  2191.48925781
0.28800002 50629.79687500  2414.28198242
0.28900000 50529.28906250  3516.83862305
0.29000002 50425.35937500  2421.17382812
0.29100001 50320.16015625  2204.02319336
0.29200003 50212.51562500  2427.52416992
0.29300001 50102.14062500  2872.35595703
0.29400000 49988.12890625  2211.97460938
0.29500002 49872.67968750  2657.21655273
0.29600000 49753.22265625  2881.45800781
0.29700002 49631.32031250  2218.52026367
0.29800001 49506.58984375  2442.40771484
0.29900002 49378.85546875  2222.04858398
0.30000001 49247.82421875  2445.89331055
0.30100003 49113.67968750  2892.30493164
0.30200002 48976.11328125  2893.75390625
0.30300000 48836.76171875  3785.82592773
0.30400002 48693.54296875  3341.59472656
0.30500001 48546.53515625  2451.11450195
0.30600002 48397.19531250  2897.29833984
0.30700001 48245.59375000  2228.94653320
0.30800003 48090.05078125  2897.66625977
0.30900002 47932.26562500  2451.73559570
0.31000000 47771.31250000  4011.35717773
0.31100002 47607.68750000  2896.45190430
0.31200001 47441.46093750  2227.37670898
0.31300002 47272.67578125  2226.54321289
0.31400001 47101.94531250  2670.68041992
0.31500003 46927.89453125  2446.82055664
0.31600001 46752.23046875  2223.06860352
0.31700000 46574.67578125  2443.77319336
0.31800002 46394.10156250  2219.95800781
0.31900001 46213.14453125  2440.05395508
0.32000002 46029.27343750  3324.46459961
0.32100001 45843.96484375  3764.24804688
0.32200003 45657.62109375  3318.16796875
0.32300001 45469.04687500  3977.63232422
0.32400000 45279.78906250  2207.38964844
0.32500002 45088.93750000  2645.81909180
0.32600001 44896.71484375  2202.18383789
0.32700002 44703.91406250  3519.09228516
0.32800001 44511.37890625  2416.30029297
0.32900003 44317.00000000  2413.06079102
0.33000001 44122.99218750  2847.91870117
0.33100003 43926.88281250  3062.58251953
0.33200002 43733.03906250  3058.25146484
0.33300000 43537.86718750  2617.49658203
0.33400002 43342.67187500  2831.36010742
0.33500001 43147.84765625  2827.04711914
0.33600003 42952.96093750  2822.65405273
0.33700001 42758.48828125  2167.85546875
0.33800003 42564.87500000  3030.19360352
0.33900002 42372.09765625  2377.07470703
0.34000000 42178.87500000  3020.42919922
0.34100002 41987.19921875  2800.12646484
0.34200001 41797.66015625  3010.68554688
0.34300002 41608.03906250  2146.97485352
0.34400001 41420.38671875  2357.85571289
0.34500003 41233.66796875  2140.02758789
0.34600002 41048.93750000  2991.23632812
0.34700000 40864.64453125  3199.70166016
0.34800002 40682.21875000  2768.62866211
0.34900001 40502.12500000  2126.36157227
0.35000002 40323.04296875  2335.30908203
0.35100001 40146.69140625  2119.74536133
0.35200003 39971.20312500  2963.06542969
0.35300002 39798.14843750  2324.60986328
0.35400000 39626.63281250  2321.13012695
0.35500002 39457.79296875  2317.75097656
0.35600001 39290.96484375  2314.43432617
0.35700002 39126.26953125  3151.62109375
0.35800001 38963.66406250  2517.83203125
0.35900003 38803.64843750  2514.47656250
0.36000001 38646.27343750  2511.23486328
0.36100003 38490.44140625  2508.03735352
0.36200002 38338.67578125  2087.54101562
0.36300001 38187.50000000  2502.04492188
0.36400002 38038.85546875  2499.15307617
0.36500001 37892.88281250  2288.35131836
0.36600003 37749.94140625  3117.20166016
0.36700001 37608.67578125  2491.19873047
0.36800003 37471.07421875  2903.63378906
0.36900002 37336.05078125  2486.58105469
0.37000000 37202.06250000  2484.35375977
0.37100002 37070.83984375  2275.40820312
0.37200001 36942.90234375  2687.04199219
0.37300003 36816.92578125  2685.05859375
0.37400001 36694.26953125  2889.67382812
0.37500003 36574.00390625  2887.88354492
0.37600002 36455.43750000  2886.17700195
0.37700000 36339.50390625  2266.49487305
0.37800002 36226.79687500  3501.13891602
0.37900001 36115.99218750  2264.47265625
0.38000003 36007.46484375  2469.39208984
0.38100001 35901.78906250  2468.60717773
0.38200003 35797.80468750  2673.55932617
0.38300002 35696.23828125  2261.71386719
0.38400000 35597.92578125  2878.09228516
0.38500002 35501.00781250  3288.81347656
0.38600001 35407.50781250  2672.02758789
0.38700002 35314.60937500  2877.43457031
0.38800001 35224.68750000  2877.50488281
0.38900003 35136.78515625  2261.05224609
0.39000002 35051.68359375  2055.78125000
0.39100003 34968.71093750  2673.00854492
0.39200002 34888.11718750  2467.98559570
0.39300001 34808.39062500  2880.04638672
0.39400002 34732.51171875  2263.69165039
0.39500001 34657.35156250  2470.37597656
0.39600003 34584.18750000  2059.48852539
0.39700001 34513.83984375  2472.57153320
0.39800003 34445.35937500  2473.86596680
0.39900002 34378.71484375  2681.53979492
0.40000001 34314.32812500  2476.80834961
0.40100002 34250.63671875  2684.90747070
0.40200001 34190.50000000  2273.49731445
0.40300003 34131.23828125  2482.02392578
0.40400001 34074.42578125  2484.02563477
0.40500003 34019.21484375  2071.77026367
0.40600002 33966.57812500  2903.12353516
0.40700001 33914.86328125  3113.38452148
0.40800002 33865.22265625  2908.68408203
0.40900001 33817.03515625  3951.52075195
0.41000003 33772.34375000  2498.47827148
0.41100001 33728.00390625  2501.26879883
0.41200003 33685.43359375  2504.17529297
0.41300002 33645.41406250  2507.25634766
0.41400003 33607.08593750  2719.65356445
0.41500002 33570.44921875  2304.27563477
0.41600001 33534.53515625  2097.58520508
0.41700003 33501.77343750  2730.72973633
0.41800001 33471.20312500  2734.76464844
0.41900003 33440.18750000  3160.09790039
0.42000002 33413.05078125  2321.03759766
0.42100003 33386.87109375  2324.72802734
0.42200002 33363.26562500  2116.89941406
0.42300001 33340.08203125  3180.64379883
0.42400002 33319.49609375  2336.52978516
0.42500001 33300.64062500  2553.49316406
0.42600003 33282.98828125  3410.84082031
0.42700002 33267.88671875  2562.95800781
0.42800003 33254.11718750  2139.90258789
0.42900002 33242.60546875  2358.56298828
0.43000001 33232.34375000  3007.85937500
0.43100002 33223.50781250  2798.74853516
0.43200001 33216.82812500  2804.66284180
0.43300003 33211.97656250  2810.72973633
0.43400002 33208.58593750  3033.60449219
0.43500003 33207.00390625  2606.08593750
0.43600002 33208.62109375  2176.82519531
0.43700001 33209.78125000  2400.07104492
0.43800002 33213.43750000  2405.81542969
0.43900001 33219.16796875  2630.95825195
0.44000003 33226.17187500  2417.70263672
0.44100001 33235.42578125  2864.56152344
0.44200003 33246.45312500  2209.22705078
0.44300002 33258.32031250  2658.00512695
0.44400004 33272.83203125  2887.25024414
0.44500002 33287.62500000  3340.41333008
0.44600001 33304.83203125  2679.70678711
0.44700003 33324.06640625  3359.06616211
0.44800001 33344.08984375  2245.72460938
0.44900003 33366.57812500  2702.69311523
0.45000002 33390.85156250  3388.33691406
0.45100003 33415.43359375  2718.67993164
0.45200002 33442.37500000  3635.85522461
0.45300001 33470.58984375  3419.02075195
0.45400003 33500.31640625  3429.59497070
0.45500001 33531.32812500  3899.02294922
0.45600003 33563.66406250  3681.26293945
0.45700002 33597.97656250  3000.63549805
0.45800003 33632.96875000  2547.19311523
0.45900002 33669.58593750  2787.84179688
0.46000001 33708.51562500  3030.22705078
0.46100003 33747.04687500  3274.13867188
0.46200001 33788.08203125  2581.24047852
0.46300003 33829.47265625  2825.43774414
0.46400002 33872.68750000  3307.66796875
0.46500003 33916.65234375  2370.77416992
0.46600002 33962.12109375  2854.85595703
0.46700001 34007.93750000  2864.82861328
0.46800002 34056.28125000  3833.37524414
0.46900001 34103.81640625  3125.61474609
0.47000003 34153.32421875  2654.22583008
0.47100002 34203.69140625  2905.94580078
0.47200003 34254.96875000  3645.58520508
0.47300002 34307.28906250  2927.09814453
0.47400004 34359.38671875  2937.72778320
0.47500002 34413.50781250  2948.54956055
0.47600001 34468.61328125  4192.58984375
0.47700003 34522.92187500  3465.41113281
0.47800002 34579.07031250  3975.20996094
0.47900003 34635.86328125  2743.16064453
0.48000002 34692.59765625  4505.52783203
0.48100004 34750.96484375  3014.99389648
0.48200002 34808.19531250  3278.40991211
0.48300001 34866.60156250  3290.70996094
0.48400003 34926.12500000  3049.05078125
0.48500001 34985.51953125  3315.57788086
0.48600003 35045.94531250  3584.14916992
0.48700002 35106.35937500  2826.76416016
0.48800004 35166.31640625  4127.11914062
0.48900002 35227.07812500  3883.78564453
0.49000001 35288.06640625  4158.34570312
0.49100003 35349.62890625  2608.80273438
0.49200001 35411.22265625  3404.25805664
0.49300003 35473.18359375  2628.56298828
0.49400002 35535.10156250  2902.32958984
0.49500003 35596.58984375  2648.38647461
0.49600002 35659.26171875  3721.75732422
0.49700001 35721.00781250  2668.35937500
0.49800003 35783.44531250  3481.90844727
0.49900001 35845.37500000  3763.76440430
0.50000000 35907.57812500  4857.21826172
